timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1778602492.0699592,16.0,4.0,4621.97265625,8116.421875
1778602493.0714023,0.0,0.0,4621.97265625,8116.421875
1778602494.0729022,1.0,0.25,4621.97265625,8116.421875
1778602495.073944,6.0,1.5,4622.16015625,8116.421875
1778602496.0750296,207.9,51.975,4626.7109375,8121.421875
1778602497.0757217,0.0,0.0,4626.7109375,8121.421875
1778602498.0787685,1.0,0.25,4626.7109375,8121.421875
1778602499.082985,0.0,0.0,4626.7109375,8121.421875
1778602500.084082,9.0,2.25,4626.83984375,8121.421875
1778602501.0853271,210.8,52.7,4629.5234375,8126.421875
1778602502.0866516,1.0,0.25,4629.52734375,8126.421875
1778602503.0878494,1.0,0.25,4629.52734375,8126.421875
1778602504.0887015,0.0,0.0,4629.52734375,8126.421875
1778602505.091989,13.0,3.25,4629.78515625,8126.421875
1778602506.0957842,170.5,42.625,4631.01171875,8131.421875
1778602507.0965157,0.0,0.0,4631.01171875,8131.421875
1778602508.10269,0.0,0.0,4631.01171875,8131.421875
1778602509.105192,1.0,0.25,4631.01171875,8131.421875
1778602510.107122,16.0,4.0,4631.08203125,8131.421875
1778602511.108834,172.8,43.2,4637.84375,8191.421875
1778602512.1093585,1.0,0.25,4637.84375,8191.421875
1778602513.1101346,0.0,0.0,4637.84375,8191.421875
1778602514.1149848,0.0,0.0,4637.6015625,8191.421875
1778602515.118764,18.0,4.5,4637.83203125,8191.421875
1778602516.1201413,165.8,41.45,4639.5390625,8191.421875
1778602517.1232493,0.0,0.0,4639.5390625,8191.421875
1778602518.1241963,1.0,0.25,4639.5390625,8191.421875
1778602519.1260543,0.0,0.0,4639.5390625,8191.421875
1778602520.127949,13.0,3.25,4639.609375,8191.421875
1778602521.1311579,190.5,47.625,4641.125,8191.421875
1778602522.1325831,1.0,0.25,4641.125,8191.421875
1778602523.136299,1.0,0.25,4641.125,8191.421875
1778602524.1382186,1.0,0.25,4641.125,8191.421875
1778602525.1423204,17.9,4.475,4641.25,8191.421875
1778602526.1444552,218.8,54.7,4642.828125,8191.421875
1778602527.1467774,3.0,0.75,4642.765625,8191.421875
1778602528.1472225,0.0,0.0,4642.765625,8191.421875
1778602529.1479855,0.0,0.0,4642.765625,8191.421875
1778602530.151861,21.9,5.475,4643.203125,8191.421875
1778602531.153978,162.8,40.7,4644.08984375,8191.421875
1778602532.1550627,0.0,0.0,4644.08984375,8191.421875
1778602533.1570096,1.0,0.25,4643.890625,8191.421875
1778602534.1581447,0.0,0.0,4642.4375,8191.421875
1778602535.1591673,26.0,6.5,4642.50390625,8191.421875
1778602536.1601782,147.0,36.75,4643.46875,8191.421875
1778602537.166049,0.0,0.0,4643.46875,8191.421875
1778602538.168302,2.0,0.5,4643.46875,8191.421875
1778602539.1695797,0.0,0.0,4643.46875,8191.421875
1778602540.1757822,28.9,7.225,4643.59765625,8191.421875
1778602541.1798956,117.9,29.475,4645.78125,8191.421875
1778602542.1819987,1.0,0.25,4645.78125,8191.421875
1778602543.1827996,1.0,0.25,4645.78125,8191.421875
1778602544.1842358,0.0,0.0,4645.78125,8191.421875
1778602545.185603,31.0,7.75,4646.15625,8191.421875
1778602546.1930451,138.2,34.55,4645.05859375,8186.421875
1778602547.1948051,0.0,0.0,4644.86328125,8186.421875
1778602548.1962976,1.0,0.25,4644.7265625,8186.421875
1778602549.2008278,1.0,0.25,4644.7265625,8186.421875
1778602550.205077,27.9,6.975,4644.92578125,8186.421875
1778602551.2130322,176.8,44.2,4650.42578125,8190.421875
1778602552.2597404,15.3,3.825,4650.44140625,8190.421875
1778602553.2609482,0.0,0.0,4650.44140625,8190.421875
1778602554.2647943,1.0,0.25,4650.44140625,8190.421875
1778602555.2662454,48.0,12.0,4651.1328125,8190.421875
1778602556.2681725,66.0,16.5,4652.03125,8190.421875
1778602557.269832,0.0,0.0,4652.03125,8190.421875
1778602558.2704399,0.0,0.0,4652.03125,8190.421875
1778602559.2748342,1.0,0.25,4652.0234375,8190.421875
1778602560.2775326,44.9,11.225,4652.34375,8190.421875
1778602561.2797847,94.8,23.7,4652.90234375,8190.421875
