timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1778606623.6521342,1.0,0.25,4645.8671875,8165.421875
1778606624.6548576,1.0,0.25,4645.9296875,8165.421875
1778606625.6589723,142.5,35.625,4647.06640625,8165.421875
1778606626.694213,103.6,25.9,4648.01171875,8167.421875
1778606627.6976397,0.0,0.0,4648.01171875,8167.421875
1778606628.718792,1.0,0.25,4648.01171875,8167.421875
1778606629.7214367,1.0,0.25,4648.01171875,8167.421875
1778606630.7255654,153.5,38.375,4648.703125,8167.421875
1778606631.7282214,26.0,6.5,4649.078125,8169.421875
1778606632.7321684,1.0,0.25,4649.078125,8169.421875
1778606633.7334723,0.0,0.0,4649.078125,8169.421875
1778606634.7344875,1.0,0.25,4649.078125,8169.421875
1778606635.735842,160.9,40.225,4651.75390625,8190.421875
1778606636.7368395,100.9,25.225,4652.81640625,8191.421875
1778606637.7401762,0.0,0.0,4652.81640625,8191.421875
1778606638.7476017,1.0,0.25,4652.81640625,8191.421875
1778606639.7493176,0.0,0.0,4652.81640625,8191.421875
1778606640.7504225,163.9,40.975,4654.484375,8191.421875
1778606641.7609372,14.9,3.725,4654.625,8191.421875
1778606642.764027,0.0,0.0,4654.625,8191.421875
1778606643.7645977,0.0,0.0,4654.625,8191.421875
1778606644.7652986,2.0,0.5,4654.6875,8191.421875
1778606645.7667236,155.9,38.975,4655.890625,8191.421875
1778606646.769252,27.0,6.75,4655.953125,8191.421875
1778606647.7706785,0.0,0.0,4655.953125,8191.421875
1778606648.7711568,0.0,0.0,4655.953125,8191.421875
1778606649.7744198,1.0,0.25,4655.953125,8191.421875
1778606650.776329,162.8,40.7,4663.01953125,8191.421875
1778606651.7776973,13.0,3.25,4663.08203125,8191.421875
1778606652.77924,1.0,0.25,4663.08203125,8191.421875
1778606653.779966,1.0,0.25,4663.08203125,8191.421875
1778606654.7858145,1.0,0.25,4663.08203125,8191.421875
1778606655.7874594,155.8,38.95,4663.859375,8191.421875
1778606656.789767,2.0,0.5,4663.859375,8191.421875
1778606657.7903962,0.0,0.0,4663.859375,8191.421875
1778606658.8021493,1.0,0.25,4663.859375,8191.421875
1778606659.8031628,1.0,0.25,4663.859375,8191.421875
1778606660.8037243,153.0,38.25,4665.17578125,8191.421875
1778606661.8058915,12.0,3.0,4664.58984375,8191.421875
1778606662.8089223,1.0,0.25,4664.58984375,8191.421875
1778606663.8268454,0.0,0.0,4664.32421875,8191.421875
1778606664.8316894,1.0,0.25,4664.328125,8191.421875
1778606665.8338459,148.7,37.175,4666.12890625,8191.421875
1778606666.834888,0.0,0.0,4666.12890625,8191.421875
1778606667.8384316,1.0,0.25,4666.12890625,8191.421875
1778606668.8422756,0.0,0.0,4666.12890625,8191.421875
1778606669.8445427,0.0,0.0,4666.12890625,8191.421875
1778606670.8452528,131.0,32.75,4668.0234375,8191.421875
1778606671.84601,2.0,0.5,4667.640625,8191.421875
1778606672.8467531,0.0,0.0,4667.30859375,8191.421875
1778606673.8486462,1.0,0.25,4666.9765625,8191.421875
1778606674.849833,0.0,0.0,4666.98046875,8191.421875
1778606675.8502877,157.0,39.25,4670.1796875,8191.421875
1778606676.8518827,0.0,0.0,4670.11328125,8191.421875
1778606677.8530262,0.0,0.0,4670.11328125,8191.421875
1778606678.8549917,1.0,0.25,4670.11328125,8191.421875
1778606679.8560286,1.0,0.25,4670.11328125,8191.421875
1778606680.8567657,137.0,34.25,4671.921875,8191.421875
1778606681.858273,0.0,0.0,4671.921875,8191.421875
1778606682.858908,0.0,0.0,4671.921875,8191.421875
1778606683.8594222,1.0,0.25,4671.921875,8191.421875
1778606684.8850415,0.0,0.0,4671.921875,8191.421875
1778606685.8880892,168.7,42.175,4672.86328125,8191.421875
1778606686.8902137,27.0,6.75,4675.453125,8191.421875
1778606687.894814,0.0,0.0,4675.453125,8191.421875
1778606688.897447,0.0,0.0,4675.453125,8191.421875
1778606689.8988256,1.0,0.25,4675.453125,8191.421875
1778606690.9040916,161.2,40.3,4674.2421875,8191.421875
1778606691.9074545,0.0,0.0,4674.2421875,8191.421875
1778606692.9116862,1.0,0.25,4674.2421875,8191.421875
1778606693.9146523,0.0,0.0,4674.2421875,8191.421875
1778606694.9154747,1.0,0.25,4674.24609375,8191.421875
1778606695.9169345,132.9,33.225,4674.1796875,8191.421875
1778606696.917738,0.0,0.0,4674.11328125,8191.421875
1778606697.9187088,0.0,0.0,4674.11328125,8191.421875
1778606698.920134,1.0,0.25,4674.11328125,8191.421875
1778606699.920958,1.0,0.25,4674.11328125,8191.421875
1778606700.9222028,132.9,33.225,4675.5859375,8191.421875
1778606701.9238102,0.0,0.0,4675.5859375,8191.421875
1778606702.9298763,0.0,0.0,4675.5859375,8191.421875
1778606703.933791,0.0,0.0,4675.5859375,8191.421875
1778606704.935435,1.0,0.25,4675.5859375,8191.421875
1778606705.9362912,117.0,29.25,4676.68359375,8191.421875
1778606706.938349,0.0,0.0,4676.68359375,8191.421875
1778606707.941762,2.0,0.5,4676.68359375,8191.421875
1778606708.9469976,0.0,0.0,4676.68359375,8191.421875
1778606709.9483294,0.0,0.0,4676.68359375,8191.421875
1778606710.949037,101.0,25.25,4677.71875,8191.421875
1778606711.9523516,0.0,0.0,4677.71875,8191.421875
1778606712.9533505,1.0,0.25,4677.71875,8191.421875
1778606713.9672973,1.0,0.25,4677.71875,8191.421875
1778606714.9681907,0.0,0.0,4677.71875,8191.421875
1778606715.9689448,98.0,24.5,4678.98046875,8191.421875
1778606716.971911,0.0,0.0,4678.98046875,8191.421875
1778606717.9735065,1.0,0.25,4678.98046875,8191.421875
1778606718.9741826,0.0,0.0,4678.98046875,8191.421875
1778606719.9748375,0.0,0.0,4678.98046875,8191.421875
1778606720.9759777,163.9,40.975,4684.87890625,8191.421875
1778606721.9769428,0.0,0.0,4684.87890625,8191.421875
1778606722.99044,1.0,0.25,4684.87890625,8191.421875
1778606723.992858,1.0,0.25,4684.87890625,8191.421875
1778606724.993636,0.0,0.0,4684.87890625,8191.421875
1778606725.9941585,113.0,28.25,4676.56640625,8191.421875
1778606726.9961166,0.0,0.0,4676.56640625,8191.421875
1778606728.001853,0.0,0.0,4676.56640625,8191.421875
1778606729.004565,1.0,0.25,4676.56640625,8191.421875
1778606730.0060036,0.0,0.0,4676.56640625,8191.421875
1778606731.0076697,112.9,28.225,4676.74609375,8191.421875
1778606732.0144145,1.0,0.25,4676.74609375,8191.421875
1778606733.015276,0.0,0.0,4676.74609375,8191.421875
1778606734.0157897,2.0,0.5,4676.74609375,8191.421875
1778606735.01634,0.0,0.0,4676.74609375,8191.421875
1778606736.0171905,108.9,27.225,4677.44140625,8191.421875
1778606737.0187025,1.0,0.25,4677.44140625,8191.421875
1778606738.019639,0.0,0.0,4677.44140625,8191.421875
1778606739.0204444,0.0,0.0,4677.44140625,8191.421875
1778606740.023765,2.0,0.5,4677.44140625,8191.421875
1778606741.0289505,106.5,26.625,4677.625,8191.421875
1778606742.0314088,1.0,0.25,4677.625,8191.421875
1778606743.0320733,0.0,0.0,4677.625,8191.421875
1778606744.032778,1.0,0.25,4677.625,8191.421875
1778606745.0336885,1.0,0.25,4677.62890625,8191.421875
1778606746.0350523,87.9,21.975,4678.38671875,8191.421875
1778606747.0375395,0.0,0.0,4678.38671875,8191.421875
1778606748.038651,1.0,0.25,4678.38671875,8191.421875
1778606749.0402005,0.0,0.0,4678.38671875,8191.421875
1778606750.0409076,2.0,0.5,4678.453125,8191.421875
1778606751.0418613,123.9,30.975,4683.06640625,8191.421875
1778606752.0424886,1.0,0.25,4683.06640625,8191.421875
1778606753.0432742,0.0,0.0,4683.06640625,8191.421875
1778606754.0454254,0.0,0.0,4683.06640625,8191.421875
1778606755.0468776,3.0,0.75,4683.1328125,8191.421875
1778606756.0482707,79.9,19.975,4683.3828125,8191.421875
1778606757.049036,0.0,0.0,4683.3828125,8191.421875
1778606758.0514975,0.0,0.0,4683.3828125,8191.421875
1778606759.0523965,1.0,0.25,4683.3828125,8191.421875
1778606760.0570197,3.0,0.75,4683.3828125,8191.421875
1778606761.0577636,114.0,28.5,4684.0078125,8191.421875
1778606762.0639312,0.0,0.0,4684.0078125,8191.421875
1778606763.0690732,0.0,0.0,4684.0078125,8191.421875
1778606764.0719314,2.0,0.5,4684.0078125,8191.421875
1778606765.0726416,8.0,2.0,4684.1328125,8191.421875
1778606766.0740392,93.0,23.25,4684.9453125,8191.421875
1778606767.0752685,1.0,0.25,4684.9453125,8191.421875
1778606768.0763001,0.0,0.0,4684.9453125,8191.421875
1778606769.077736,0.0,0.0,4684.9453125,8191.421875
1778606770.0795972,6.0,1.5,4684.9453125,8191.421875
1778606771.0822935,127.8,31.95,4686.12890625,8191.421875
1778606772.0833151,1.0,0.25,4686.12890625,8191.421875
1778606773.0838652,1.0,0.25,4686.12890625,8191.421875
1778606774.087,1.0,0.25,4686.12890625,8191.421875
1778606775.0879083,8.0,2.0,4686.12890625,8191.421875
1778606776.0984538,90.1,22.525,4686.44140625,8191.421875
1778606777.100468,1.0,0.25,4686.44140625,8191.421875
1778606778.1013372,0.0,0.0,4686.44140625,8191.421875
1778606779.1028917,1.0,0.25,4686.44140625,8191.421875
1778606780.1049876,10.0,2.5,4686.50390625,8191.421875
1778606781.1068616,100.9,25.225,4686.81640625,8191.421875
1778606782.1085649,1.0,0.25,4686.81640625,8191.421875
1778606783.114772,0.0,0.0,4686.81640625,8191.421875
1778606784.1158009,1.0,0.25,4686.8203125,8191.421875
1778606785.1169484,12.0,3.0,4686.9453125,8191.421875
1778606786.1238172,80.9,20.225,4687.421875,8191.421875
1778606787.1249483,0.0,0.0,4687.421875,8191.421875
1778606788.1283522,0.0,0.0,4687.421875,8191.421875
1778606789.1296628,1.0,0.25,4687.421875,8191.421875
1778606790.1306007,19.0,4.75,4687.55078125,8191.421875
1778606791.1349893,62.9,15.725,4687.9296875,8191.421875
1778606792.1367207,0.0,0.0,4687.9296875,8191.421875
1778606793.1421995,0.0,0.0,4687.9296875,8191.421875
1778606794.1432111,1.0,0.25,4687.9296875,8191.421875
1778606795.1443095,17.0,4.25,4687.9921875,8191.421875
1778606796.1449664,101.0,25.25,4688.625,8191.421875
1778606797.1507607,0.0,0.0,4688.625,8191.421875
1778606798.153184,1.0,0.25,4688.625,8191.421875
1778606799.1546962,1.0,0.25,4688.625,8191.421875
1778606800.1592097,24.9,6.225,4689.125,8191.421875
1778606801.165994,75.6,18.9,4689.3125,8191.421875
1778606802.1669056,0.0,0.0,4689.3125,8191.421875
1778606803.16881,1.0,0.25,4689.3125,8191.421875
1778606804.1694307,0.0,0.0,4689.3125,8191.421875
1778606805.1711519,23.0,5.75,4689.31640625,8191.421875
1778606806.1756768,55.9,13.975,4689.3203125,8191.421875
1778606807.1815965,1.0,0.25,4689.3203125,8191.421875
1778606808.18422,0.0,0.0,4689.3203125,8191.421875
1778606809.1858869,1.0,0.25,4689.3203125,8191.421875
1778606810.187209,27.0,6.75,4689.3203125,8191.421875
1778606811.1952562,100.3,25.075,4689.25390625,8191.421875
1778606812.200305,0.0,0.0,4689.25390625,8191.421875
1778606813.2012837,0.0,0.0,4689.25390625,8191.421875
1778606814.201967,1.0,0.25,4689.2578125,8191.421875
1778606815.2138114,27.8,6.95,4689.3203125,8191.421875
1778606816.2200217,63.8,15.95,4689.57421875,8191.421875
1778606817.2214699,0.0,0.0,4689.57421875,8191.421875
1778606818.2329938,0.0,0.0,4689.57421875,8191.421875
1778606819.2343276,0.0,0.0,4689.57421875,8191.421875
1778606820.2361655,32.0,8.0,4689.69921875,8191.421875
1778606821.2446845,73.5,18.375,4690.33203125,8191.421875
1778606822.2482789,1.0,0.25,4690.33203125,8191.421875
1778606823.252341,1.0,0.25,4690.33203125,8191.421875
1778606824.2623024,1.0,0.25,4690.33203125,8191.421875
1778606825.2670045,29.9,7.475,4690.39453125,8191.421875
