timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1778605511.0671961,268.9,67.225,4638.66796875,8152.98828125
1778605512.070693,51.8,12.95,4640.8046875,8168.98828125
1778605513.0727837,0.0,0.0,4640.8046875,8168.98828125
1778605514.0788615,0.0,0.0,4640.8046875,8168.98828125
1778605515.079987,8.0,2.0,4641.015625,8168.98828125
1778605516.0822418,218.7,54.675,4644.6640625,8169.1171875
1778605517.088801,53.7,13.425,4645.49609375,8171.1171875
1778605518.0902328,0.0,0.0,4645.49609375,8171.1171875
1778605519.0954173,1.0,0.25,4645.49609375,8171.1171875
1778605520.0979266,12.0,3.0,4645.6875,8171.1171875
1778605521.0989127,208.9,52.225,4648.5859375,8173.1171875
1778605522.1022391,0.0,0.0,4648.5859375,8173.1171875
1778605523.102905,0.0,0.0,4648.5859375,8173.1171875
1778605524.1037521,1.0,0.25,4648.5859375,8173.1171875
1778605525.1045246,18.0,4.5,4648.6484375,8173.1171875
1778605526.1079228,212.4,53.1,4652.05078125,8193.1171875
1778605527.1129153,0.0,0.0,4652.05078125,8193.1171875
1778605528.1139607,1.0,0.25,4652.05078125,8193.1171875
1778605529.115794,2.0,0.5,4652.05078125,8193.1171875
1778605530.1170132,17.0,4.25,4652.1328125,8193.1171875
1778605531.1240377,178.1,44.525,4652.8359375,8193.1171875
1778605532.127717,1.0,0.25,4652.8359375,8193.1171875
1778605533.1309056,0.0,0.0,4652.8359375,8193.1171875
1778605534.131417,0.0,0.0,4652.8359375,8193.1171875
1778605535.1326544,19.0,4.75,4652.8984375,8193.1171875
1778605536.1339717,157.9,39.475,4654.7890625,8193.1171875
1778605537.1348348,0.0,0.0,4654.7890625,8193.1171875
1778605538.1421545,2.0,0.5,4654.7890625,8193.1171875
1778605539.1498334,0.0,0.0,4654.7890625,8193.1171875
1778605540.1511805,24.0,6.0,4661.33984375,8193.1171875
1778605541.1519148,157.9,39.475,4662.609375,8193.1171875
1778605542.1572618,0.0,0.0,4662.609375,8193.1171875
1778605543.1581244,0.0,0.0,4662.609375,8193.1171875
1778605544.1625452,1.0,0.25,4662.609375,8193.1171875
1778605545.163627,28.0,7.0,4663.05078125,8193.1171875
1778605546.1660378,149.9,37.475,4664.20703125,8193.1171875
1778605547.1673791,1.0,0.25,4664.20703125,8193.1171875
1778605548.1710832,0.0,0.0,4664.20703125,8193.1171875
1778605549.1769347,1.0,0.25,4664.20703125,8193.1171875
1778605550.1779978,28.0,7.0,4664.859375,8193.1171875
1778605551.179014,127.0,31.75,4665.37890625,8193.1171875
1778605552.185106,0.0,0.0,4665.37890625,8193.1171875
1778605553.1866462,1.0,0.25,4665.37890625,8193.1171875
1778605554.187568,0.0,0.0,4665.37890625,8193.1171875
1778605555.1967158,36.7,9.175,4665.71484375,8193.1171875
1778605556.2033703,115.5,28.875,4666.15625,8193.1171875
1778605557.2053702,1.0,0.25,4665.10546875,8193.1171875
1778605558.2062657,1.0,0.25,4665.10546875,8193.1171875
1778605559.2112093,1.0,0.25,4664.63671875,8193.1171875
1778605560.2118957,39.0,9.75,4664.890625,8193.1171875
1778605561.2152157,123.9,30.975,4666.171875,8193.1171875
1778605562.2159774,0.0,0.0,4666.171875,8193.1171875
1778605563.2169564,1.0,0.25,4666.171875,8193.1171875
1778605564.2180903,0.0,0.0,4666.171875,8193.1171875
1778605565.220795,40.9,10.225,4666.89453125,8193.1171875
1778605566.2297528,102.8,25.7,4667.40234375,8193.1171875
1778605567.230332,0.0,0.0,4667.40234375,8193.1171875
1778605568.233896,3.0,0.75,4667.2734375,8193.1171875
1778605569.234802,1.0,0.25,4667.2734375,8193.1171875
1778605570.2394588,36.8,9.2,4667.71875,8193.1171875
1778605571.2405906,98.9,24.725,4667.546875,8185.1171875
1778605572.245831,1.0,0.25,4667.546875,8185.1171875
1778605573.2499766,0.0,0.0,4667.546875,8185.1171875
1778605574.254475,0.0,0.0,4667.546875,8185.1171875
1778605575.25499,49.0,12.25,4667.8671875,8185.1171875
1778605576.2555733,94.0,23.5,4668.4453125,8185.1171875
1778605577.2567775,0.0,0.0,4668.4453125,8185.1171875
1778605578.2594938,0.0,0.0,4668.4453125,8185.1171875
1778605579.2629812,1.0,0.25,4668.4453125,8185.1171875
1778605580.2740948,51.5,12.875,4668.69921875,8185.1171875
1778605581.27516,122.0,30.5,4672.046875,8192.1171875
1778605582.2777562,1.0,0.25,4672.046875,8192.1171875
1778605583.278922,0.0,0.0,4672.046875,8192.1171875
1778605584.2848532,0.0,0.0,4672.046875,8192.1171875
1778605585.2855632,50.0,12.5,4672.3046875,8192.1171875
1778605586.287805,67.9,16.975,4672.29296875,8192.1171875
1778605587.2949398,0.0,0.0,4672.29296875,8192.1171875
1778605588.2987127,1.0,0.25,4672.29296875,8192.1171875
1778605589.3019657,0.0,0.0,4672.29296875,8192.1171875
1778605590.3026235,53.0,13.25,4672.921875,8192.1171875
1778605591.303945,59.0,14.75,4673.5703125,8192.1171875
1778605592.304327,2.0,0.5,4673.5703125,8192.1171875
1778605593.3058796,0.0,0.0,4673.5703125,8192.1171875
1778605594.3107996,0.0,0.0,4673.5703125,8192.1171875
1778605595.311901,47.0,11.75,4674.01171875,8192.1171875
1778605596.3176303,58.7,14.675,4674.71484375,8192.1171875
1778605597.3182333,1.0,0.25,4674.71484375,8192.1171875
1778605598.3188303,0.0,0.0,4674.71484375,8192.1171875
1778605599.3210535,1.0,0.25,4674.71484375,8192.1171875
1778605600.3225088,59.0,14.75,4674.96875,8192.1171875
1778605601.3234673,64.0,16.0,4674.27734375,8192.1171875
1778605602.3247273,1.0,0.25,4674.27734375,8192.1171875
1778605603.3254359,0.0,0.0,4674.27734375,8192.1171875
1778605604.3305564,0.0,0.0,4674.27734375,8192.1171875
1778605605.3324075,53.9,13.475,4674.65625,8192.1171875
1778605606.3361845,55.8,13.95,4675.67578125,8192.1171875
1778605607.3378963,0.0,0.0,4675.67578125,8192.1171875
1778605608.340921,2.0,0.5,4675.67578125,8192.1171875
1778605609.3415158,0.0,0.0,4675.67578125,8192.1171875
1778605610.3428113,60.0,15.0,4676.3671875,8192.1171875
1778605611.3439252,65.0,16.25,4677.1875,8192.1171875
1778605612.3446805,0.0,0.0,4677.1875,8192.1171875
1778605613.3451436,2.0,0.5,4677.1875,8192.1171875
1778605614.355459,0.0,0.0,4677.1875,8192.1171875
1778605615.3567758,56.0,14.0,4677.4375,8192.1171875
1778605616.358091,46.0,11.5,4677.5703125,8192.1171875
1778605617.3636103,0.0,0.0,4677.5703125,8192.1171875
1778605618.3648434,1.0,0.25,4677.5703125,8192.1171875
1778605619.3738296,0.0,0.0,4677.5703125,8192.1171875
1778605620.3744676,66.0,16.5,4678.76953125,8192.1171875
1778605621.3757954,65.9,16.475,4678.97265625,8192.1171875
1778605622.3764021,0.0,0.0,4678.97265625,8192.1171875
