timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1778603491.5679588,146.9,36.725,4627.73046875,8165.421875
1778603492.5707471,0.0,0.0,4627.73046875,8165.421875
1778603493.5728617,0.0,0.0,4627.73046875,8165.421875
1778603494.5922737,1.0,0.25,4627.73046875,8165.421875
1778603495.5967393,147.6,36.9,4629.60546875,8165.421875
1778603496.5980887,73.0,18.25,4630.8828125,8167.421875
1778603497.5992641,0.0,0.0,4630.8828125,8167.421875
1778603498.6011488,2.0,0.5,4630.8828125,8167.421875
1778603499.6038876,1.0,0.25,4630.8828125,8167.421875
1778603500.6070309,144.8,36.2,4633.0625,8167.421875
1778603501.6090584,71.0,17.75,4633.578125,8169.421875
1778603502.6194873,1.0,0.25,4633.578125,8169.421875
1778603503.6268125,0.0,0.0,4633.578125,8169.421875
1778603504.6284652,1.0,0.25,4633.578125,8169.421875
1778603505.6298518,146.9,36.725,4634.3515625,8169.421875
1778603506.6310737,27.0,6.75,4634.7265625,8171.421875
1778603507.641366,2.0,0.5,4634.7265625,8171.421875
1778603508.6428194,1.0,0.25,4634.7890625,8171.421875
1778603509.6464043,0.0,0.0,4634.7890625,8171.421875
1778603510.6903737,149.5,37.375,4637.78515625,8190.421875
1778603511.693831,49.9,12.475,4638.30859375,8191.421875
1778603512.6947353,0.0,0.0,4638.30859375,8191.421875
1778603513.6958308,0.0,0.0,4638.30859375,8191.421875
1778603514.718383,1.0,0.25,4638.30859375,8191.421875
1778603515.7225707,156.5,39.125,4639.72265625,8191.421875
1778603516.7248204,9.0,2.25,4639.78515625,8191.421875
1778603517.7261863,0.0,0.0,4639.78515625,8191.421875
1778603518.7299213,2.0,0.5,4639.78515625,8191.421875
1778603519.7316165,0.0,0.0,4639.72265625,8191.421875
1778603520.7460854,138.1,34.525,4641.3203125,8191.421875
1778603521.748203,2.0,0.5,4641.3203125,8191.421875
1778603522.7488298,0.0,0.0,4641.3203125,8191.421875
1778603523.7516913,0.0,0.0,4641.12109375,8191.421875
1778603524.752983,2.0,0.5,4639.80078125,8191.421875
1778603525.7550921,143.7,35.925,4642.0859375,8191.421875
1778603526.758576,1.0,0.25,4641.421875,8191.421875
1778603527.7607875,0.0,0.0,4641.421875,8191.421875
1778603528.766224,1.0,0.25,4641.484375,8191.421875
1778603529.767821,0.0,0.0,4641.484375,8191.421875
1778603530.769619,144.0,36.0,4643.03515625,8191.421875
1778603531.770769,1.0,0.25,4643.03515625,8191.421875
1778603532.7746394,0.0,0.0,4643.03515625,8191.421875
1778603533.7776837,0.0,0.0,4643.03515625,8191.421875
1778603534.7783098,1.0,0.25,4643.03515625,8191.421875
1778603535.7795594,137.0,34.25,4644.07421875,8191.421875
1778603536.7813163,1.0,0.25,4644.07421875,8191.421875
1778603537.7829747,0.0,0.0,4644.07421875,8191.421875
1778603538.7855036,1.0,0.25,4644.07421875,8191.421875
1778603539.7861195,1.0,0.25,4644.07421875,8191.421875
1778603540.7907279,131.5,32.875,4650.65234375,8191.421875
1778603541.7959223,0.0,0.0,4650.65234375,8191.421875
1778603542.7984383,0.0,0.0,4650.65234375,8191.421875
1778603543.8000867,0.0,0.0,4650.65234375,8191.421875
1778603544.800575,1.0,0.25,4650.65234375,8191.421875
1778603545.801167,129.0,32.25,4651.42578125,8191.421875
1778603546.8034763,2.0,0.5,4650.640625,8191.421875
1778603547.8040302,0.0,0.0,4650.5078125,8191.421875
1778603548.8045783,1.0,0.25,4645.39453125,8191.421875
1778603549.8059816,1.0,0.25,4645.39453125,8191.421875
1778603550.8109047,114.5,28.625,4653.15234375,8191.421875
1778603551.8113825,2.0,0.5,4651.31640625,8172.421875
1778603552.8122654,0.0,0.0,4651.31640625,8172.421875
1778603553.8140411,0.0,0.0,4651.31640625,8172.421875
1778603554.8228014,1.0,0.25,4651.31640625,8172.421875
1778603555.8252363,113.9,28.475,4653.2890625,8172.421875
1778603556.8261762,1.0,0.25,4653.22265625,8172.421875
1778603557.8267918,0.0,0.0,4653.22265625,8172.421875
1778603558.8287435,1.0,0.25,4653.22265625,8172.421875
1778603559.833955,0.0,0.0,4653.22265625,8172.421875
1778603560.8355,111.9,27.975,4654.18359375,8172.421875
1778603561.838131,0.0,0.0,4654.18359375,8172.421875
1778603562.8398275,1.0,0.25,4654.18359375,8172.421875
1778603563.8408806,0.0,0.0,4654.18359375,8172.421875
1778603564.8446987,0.0,0.0,4654.18359375,8172.421875
1778603565.8463867,154.8,38.7,4658.44140625,8190.421875
1778603566.8488083,0.0,0.0,4658.44140625,8190.421875
1778603567.8501492,0.0,0.0,4658.44140625,8190.421875
1778603568.8521004,1.0,0.25,4658.4453125,8190.421875
1778603569.853581,0.0,0.0,4658.4453125,8190.421875
1778603570.8573172,125.6,31.4,4657.6796875,8190.421875
1778603571.864057,1.0,0.25,4657.6796875,8190.421875
1778603572.8719325,0.0,0.0,4657.6796875,8190.421875
1778603573.8742676,0.0,0.0,4657.6796875,8190.421875
1778603574.8778622,1.0,0.25,4657.6796875,8190.421875
1778603575.8791194,138.9,34.725,4658.78125,8190.421875
1778603576.8815427,0.0,0.0,4658.78125,8190.421875
1778603577.8840725,0.0,0.0,4658.78125,8190.421875
1778603578.9130723,1.0,0.25,4658.84375,8190.421875
1778603579.9164014,0.0,0.0,4658.77734375,8190.421875
1778603580.9172122,131.0,32.75,4659.94140625,8190.421875
1778603581.9200711,1.0,0.25,4659.94140625,8190.421875
1778603582.9206579,0.0,0.0,4659.94140625,8190.421875
1778603583.922342,0.0,0.0,4659.94140625,8190.421875
1778603584.926606,1.0,0.25,4659.94140625,8190.421875
1778603585.929006,140.7,35.175,4665.29296875,8190.421875
1778603586.9307384,0.0,0.0,4665.29296875,8190.421875
1778603587.9315093,0.0,0.0,4665.29296875,8190.421875
1778603588.933661,1.0,0.25,4665.29296875,8190.421875
1778603589.9360273,0.0,0.0,4665.29296875,8190.421875
1778603590.9382968,122.8,30.7,4666.765625,8190.421875
1778603591.941166,0.0,0.0,4666.765625,8190.421875
1778603592.9438565,1.0,0.25,4666.765625,8190.421875
1778603593.9459214,0.0,0.0,4666.765625,8190.421875
1778603594.9470036,1.0,0.25,4658.93359375,8190.421875
1778603595.9475226,100.0,25.0,4659.6171875,8190.421875
1778603596.9502082,1.0,0.25,4659.6171875,8190.421875
1778603597.9573102,0.0,0.0,4659.6171875,8190.421875
1778603598.9583106,1.0,0.25,4659.6171875,8190.421875
1778603599.9590712,0.0,0.0,4659.6171875,8190.421875
1778603600.9618273,106.8,26.7,4660.05859375,8190.421875
1778603601.9629347,0.0,0.0,4660.05859375,8190.421875
1778603602.9674184,1.0,0.25,4660.05859375,8190.421875
1778603603.9708657,0.0,0.0,4660.05859375,8190.421875
1778603604.9759805,2.0,0.5,4660.05859375,8190.421875
1778603605.9784265,77.8,19.45,4660.43359375,8190.421875
1778603606.9809055,11.0,2.75,4660.49609375,8190.421875
1778603607.984399,0.0,0.0,4660.49609375,8190.421875
