timestamp,batchId,totalRows,normalRows,anomalyRows,latencyMs,inputRowsPerSecond,processedRowsPerSecond
2026-05-12T16:24:37.163608596,289,254,181,73,1704,50.80,149.06
2026-05-12T16:24:40.982317659,290,998,701,297,840,199.60,1188.10
2026-05-12T16:24:46.505859096,291,998,723,275,1321,199.60,755.49
2026-05-12T16:24:50.774047667,292,998,709,289,641,199.60,1556.94
2026-05-12T16:24:55.691912138,293,999,729,270,552,199.80,1809.78
2026-05-12T16:25:00.719598935,294,999,722,277,591,199.80,1690.36
2026-05-12T16:25:05.569738889,295,999,695,304,442,199.80,2260.18
2026-05-12T16:25:10.543602415,296,999,713,286,421,199.80,2372.92
2026-05-12T16:25:15.652197011,297,999,715,284,545,199.80,1833.03
2026-05-12T16:25:20.515747952,298,998,744,254,413,199.60,2416.46
2026-05-12T16:25:25.481710736,299,998,731,267,382,199.60,2612.57
2026-05-12T16:25:30.550332319,300,999,730,269,453,199.80,2205.30
2026-05-12T16:25:35.513110570,301,999,722,277,408,199.80,2448.53
2026-05-12T16:25:40.542258779,302,998,706,292,406,199.60,2458.13
2026-05-12T16:25:45.477142585,303,998,715,283,378,199.60,2640.21
2026-05-12T16:25:50.470861969,304,999,716,283,369,199.80,2707.32
2026-05-12T16:25:55.440844439,305,999,722,277,343,199.80,2912.54
2026-05-12T16:26:00.485116705,306,999,721,278,382,199.80,2615.18
2026-05-12T16:26:05.468160418,307,999,692,307,375,199.80,2664.00
2026-05-12T16:26:10.500884204,308,998,698,300,409,199.60,2440.10
2026-05-12T16:26:15.588947254,309,999,723,276,493,199.80,2026.37
2026-05-12T16:26:20.441992872,310,998,703,295,335,199.60,2979.10
2026-05-12T16:26:25.434817153,311,998,699,299,345,199.60,2892.75
2026-05-12T16:26:30.414230818,312,999,735,264,312,199.80,3201.92
2026-05-12T16:26:35.410897837,313,999,694,305,299,199.80,3341.14
2026-05-12T16:26:40.560390248,314,999,713,286,458,199.80,2181.22
2026-05-12T16:26:45.456547086,315,999,729,270,362,199.80,2759.67
2026-05-12T16:26:50.506876636,316,999,717,282,413,199.80,2418.89
2026-05-12T16:26:55.498099161,317,999,720,279,403,199.80,2478.91
2026-05-12T16:27:00.466034906,318,999,712,287,363,199.80,2752.07
2026-05-12T16:27:16.756393769,319,999,717,282,561,199.80,1780.75
2026-05-12T16:27:20.618487670,320,999,723,276,495,199.80,2018.18
2026-05-12T16:27:25.461565048,321,999,717,282,373,199.80,2678.28
2026-05-12T16:27:30.443514752,322,999,725,274,355,199.80,2814.08
2026-05-12T16:27:35.424452529,323,999,697,302,331,199.80,3018.13
2026-05-12T16:27:40.414113310,324,999,702,297,321,199.80,3112.15
2026-05-12T16:27:45.484835490,325,999,716,283,382,199.80,2615.18
2026-05-12T16:27:50.538932654,326,998,727,271,438,199.60,2278.54
2026-05-12T16:27:55.453425907,327,999,734,265,349,199.80,2862.46
2026-05-12T16:28:00.364017784,328,998,720,278,272,199.60,3669.12
2026-05-12T16:28:05.424278405,329,999,713,286,334,199.80,2991.02
2026-05-12T16:28:10.483885145,330,998,720,278,392,199.60,2545.92
2026-05-12T16:28:15.537212546,331,999,715,284,446,199.80,2239.91
2026-05-12T16:28:20.455349758,332,998,706,292,367,199.60,2719.35
2026-05-12T16:28:25.415547341,333,998,716,282,328,199.60,3042.68
2026-05-12T16:28:30.424907136,334,999,726,273,338,199.80,2955.62
2026-05-12T16:28:35.433699805,335,998,723,275,344,199.60,2901.16
2026-05-12T16:28:40.412285771,336,999,716,283,327,199.80,3055.05
2026-05-12T16:28:45.408877843,337,998,705,293,323,199.60,3089.78
2026-05-12T16:28:50.945246331,338,999,723,276,851,199.80,1173.91
2026-05-12T16:28:55.418703067,339,812,578,234,334,162.40,2431.14
