timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1778603780.786997,208.8,52.2,4641.91015625,8111.80859375
1778603781.7920992,106.8,26.7,4647.56640625,8166.80859375
1778603782.7936301,1.0,0.25,4647.56640625,8166.80859375
1778603783.7959628,0.0,0.0,4647.56640625,8166.80859375
1778603784.800682,2.0,0.5,4647.56640625,8166.80859375
1778603785.8020046,200.8,50.2,4649.81640625,8166.80859375
1778603786.8037293,40.0,10.0,4650.45703125,8168.80859375
1778603787.8054936,0.0,0.0,4650.45703125,8168.80859375
1778603788.8118854,0.0,0.0,4650.45703125,8168.80859375
1778603789.8134341,1.0,0.25,4650.45703125,8168.80859375
1778603790.8147485,189.9,47.475,4652.98828125,8168.80859375
1778603791.8188384,10.0,2.5,4653.4453125,8170.80859375
1778603792.8221242,0.0,0.0,4653.4453125,8170.80859375
1778603793.8291278,0.0,0.0,4653.4453125,8170.80859375
1778603794.8305972,1.0,0.25,4653.4453125,8170.80859375
1778603795.8312323,198.9,49.725,4656.63671875,8192.80859375
1778603796.8332748,22.0,5.5,4656.765625,8192.80859375
1778603797.8384027,0.0,0.0,4656.765625,8192.80859375
1778603798.8425212,0.0,0.0,4656.765625,8192.80859375
1778603799.8476098,1.0,0.25,4656.765625,8192.80859375
1778603800.850005,179.7,44.925,4657.6875,8192.80859375
1778603801.8510387,6.0,1.5,4657.75,8192.80859375
1778603802.8521848,0.0,0.0,4657.75,8192.80859375
1778603803.857266,1.0,0.25,4657.6875,8192.80859375
1778603804.8584278,1.0,0.25,4657.6875,8192.80859375
1778603805.8590627,158.9,39.725,4659.32421875,8192.80859375
1778603806.8597164,0.0,0.0,4659.32421875,8192.80859375
1778603807.8602228,1.0,0.25,4659.32421875,8192.80859375
1778603808.8610733,0.0,0.0,4659.32421875,8192.80859375
1778603809.8646777,2.0,0.5,4657.69140625,8192.80859375
1778603810.8671298,156.7,39.175,4659.4296875,8192.80859375
1778603811.8702393,1.0,0.25,4658.6328125,8192.80859375
1778603812.871722,0.0,0.0,4658.6328125,8192.80859375
1778603813.873131,0.0,0.0,4658.6328125,8192.80859375
1778603814.8744848,1.0,0.25,4658.6328125,8192.80859375
1778603815.8750315,168.0,42.0,4660.734375,8192.80859375
1778603816.88083,0.0,0.0,4660.734375,8192.80859375
1778603817.8826435,0.0,0.0,4660.734375,8192.80859375
1778603818.8833268,1.0,0.25,4660.734375,8192.80859375
1778603819.8847833,0.0,0.0,4660.734375,8192.80859375
1778603820.8862345,159.8,39.95,4663.60546875,8192.80859375
1778603821.8899627,0.0,0.0,4663.60546875,8192.80859375
1778603822.8913767,1.0,0.25,4663.60546875,8192.80859375
1778603823.8925858,1.0,0.25,4658.4140625,8192.80859375
1778603824.894446,1.0,0.25,4658.4140625,8192.80859375
1778603825.8952475,136.9,34.225,4659.3203125,8192.80859375
1778603826.896565,0.0,0.0,4659.3203125,8192.80859375
1778603827.8970108,2.0,0.5,4659.3203125,8192.80859375
1778603828.8977573,0.0,0.0,4659.3203125,8192.80859375
1778603829.9000273,0.0,0.0,4659.3203125,8192.80859375
1778603830.904168,146.6,36.65,4660.64453125,8192.80859375
1778603831.905779,1.0,0.25,4660.64453125,8192.80859375
1778603832.9070303,1.0,0.25,4660.64453125,8192.80859375
1778603833.9081342,0.0,0.0,4660.64453125,8192.80859375
1778603834.9099462,1.0,0.25,4660.64453125,8192.80859375
1778603835.9151306,170.2,42.55,4662.671875,8192.80859375
1778603836.9196885,1.0,0.25,4662.62109375,8192.80859375
1778603837.920422,1.0,0.25,4662.55859375,8192.80859375
1778603838.9239616,0.0,0.0,4662.55859375,8192.80859375
1778603839.925104,0.0,0.0,4662.55859375,8192.80859375
1778603840.9258173,130.0,32.5,4664.25,8192.80859375
1778603841.927616,1.0,0.25,4663.8515625,8192.80859375
1778603842.9291193,0.0,0.0,4663.8515625,8192.80859375
1778603843.9309807,0.0,0.0,4663.8515625,8192.80859375
1778603844.931461,1.0,0.25,4663.8515625,8192.80859375
1778603845.93292,121.9,30.475,4664.953125,8192.80859375
1778603846.9363198,1.0,0.25,4664.953125,8192.80859375
1778603847.9388342,0.0,0.0,4664.953125,8192.80859375
1778603848.9425662,1.0,0.25,4664.953125,8192.80859375
1778603849.9478834,0.0,0.0,4664.953125,8192.80859375
1778603850.9508486,109.7,27.425,4668.375,8192.80859375
1778603851.951753,0.0,0.0,4668.375,8192.80859375
1778603852.9557629,2.0,0.5,4668.375,8192.80859375
1778603853.9583154,0.0,0.0,4668.375,8192.80859375
1778603854.962995,0.0,0.0,4668.375,8192.80859375
1778603855.9649968,119.9,29.975,4667.85546875,8192.80859375
1778603856.9672,1.0,0.25,4667.85546875,8192.80859375
1778603857.969778,0.0,0.0,4667.85546875,8192.80859375
1778603858.9740138,1.0,0.25,4667.85546875,8192.80859375
1778603859.9764147,1.0,0.25,4667.85546875,8192.80859375
1778603860.9780903,102.9,25.725,4669.26171875,8192.80859375
1778603861.9841251,7.0,1.75,4669.26953125,8192.80859375
1778603862.9859414,1.0,0.25,4669.26953125,8192.80859375
1778603863.987026,1.0,0.25,4669.203125,8192.80859375
1778603864.9878557,1.0,0.25,4669.203125,8192.80859375
1778603865.9944887,2.0,0.5,4669.203125,8192.80859375
1778603866.9963222,1.0,0.25,4669.203125,8192.80859375
1778603868.0009463,0.0,0.0,4669.203125,8192.80859375
1778603869.002149,1.0,0.25,4669.203125,8192.80859375
1778603870.003839,2.0,0.5,4669.203125,8192.80859375
1778603871.0058806,1.0,0.25,4669.0703125,8192.80859375
1778603872.0074093,0.0,0.0,4669.0703125,8192.80859375
1778603873.0093098,2.0,0.5,4669.0703125,8192.80859375
1778603874.0113807,1.0,0.25,4669.0703125,8192.80859375
1778603875.0131423,1.0,0.25,4669.0703125,8192.80859375
1778603876.0144274,1.0,0.25,4669.00390625,8192.80859375
1778603877.0162387,2.0,0.5,4669.00390625,8192.80859375
1778603878.0208411,1.0,0.25,4669.00390625,8192.80859375
1778603879.0251338,0.0,0.0,4669.00390625,8192.80859375
1778603880.0267355,2.0,0.5,4669.00390625,8192.80859375
1778603881.0278466,0.0,0.0,4668.9375,8192.80859375
1778603882.0287163,1.0,0.25,4668.9375,8192.80859375
1778603883.0302758,0.0,0.0,4668.9375,8192.80859375
1778603884.037251,1.0,0.25,4668.9375,8192.80859375
1778603885.0429568,3.0,0.75,4669.0625,8192.80859375
1778603886.0439975,0.0,0.0,4669.0625,8192.80859375
1778603887.0448918,0.0,0.0,4669.0625,8192.80859375
1778603888.0471997,1.0,0.25,4669.0625,8192.80859375
