timestamp,batchId,totalRows,normalRows,anomalyRows,latencyMs,inputRowsPerSecond,processedRowsPerSecond
2026-05-12T17:41:21.248273970,0,0,0,0,549,0.00,0.00
2026-05-12T17:41:47.623731123,1,5820,4150,1670,2473,1164.00,2353.42
2026-05-12T17:41:51.564446743,2,10478,7574,2904,1415,2095.60,7404.95
2026-05-12T17:41:56.329938071,3,10189,7259,2930,1199,2037.80,8497.91
2026-05-12T17:42:00.952800990,4,8861,6323,2538,817,1772.20,10845.78
2026-05-12T17:42:06.215024368,5,14272,10278,3994,1109,2854.40,12869.25
2026-05-12T17:42:11.232449573,6,12427,8922,3505,1105,2485.40,11246.15
2026-05-12T17:42:16.139243495,7,11634,8342,3292,1033,2326.80,11262.34
2026-05-12T17:42:21.082106216,8,11302,8161,3141,974,2260.40,11603.70
2026-05-12T17:42:25.848806290,9,8279,5927,2352,734,1655.80,11279.29
2026-05-12T17:42:31.121422351,10,10395,7421,2974,1010,2079.00,10292.08
2026-05-12T17:42:35.910775529,11,9554,6856,2698,810,1910.80,11795.06
2026-05-12T17:42:40.774138671,12,8117,5847,2270,673,1623.40,12060.92
2026-05-12T17:42:45.913714243,13,8799,6332,2467,812,1759.80,10836.21
2026-05-12T17:42:51.223018946,14,12167,8707,3460,1105,2433.40,11010.86
2026-05-12T17:42:56.069423216,15,11559,8349,3210,971,2311.80,11904.22
2026-05-12T17:43:00.806457998,16,10225,7318,2907,697,2045.00,14670.01
2026-05-12T17:43:05.870790900,17,9332,6644,2688,774,1866.40,12056.85
2026-05-12T17:43:10.775544251,18,7318,5249,2069,667,1463.60,10971.51
2026-05-12T17:43:15.858918926,19,12794,9213,3581,763,2558.80,16768.02
2026-05-12T17:43:21.049236788,20,15641,11169,4472,959,3128.20,16309.70
2026-05-12T17:43:26.072780186,21,13365,9600,3765,973,2673.00,13735.87
2026-05-12T17:43:30.749537272,22,8877,6365,2512,656,1775.40,13532.01
2026-05-12T17:43:35.753863055,23,9505,6832,2673,661,1901.00,14379.73
2026-05-12T17:43:40.767226854,24,9405,6767,2638,682,1881.00,13790.32
2026-05-12T17:43:45.925383077,25,15945,11485,4460,828,3189.00,19257.25
2026-05-12T17:43:50.696230214,26,8450,6008,2442,597,1690.00,14154.10
2026-05-12T17:43:55.917462216,27,14606,10479,4127,829,2921.20,17618.82
2026-05-12T17:44:00.810236444,28,12474,8961,3513,700,2494.80,17820.00
2026-05-12T17:44:05.930275056,29,14758,10600,4158,814,2951.60,18130.22
2026-05-12T17:44:10.719888329,30,10093,7289,2804,636,2018.60,15869.50
2026-05-12T17:44:15.818038400,31,10793,7729,3064,735,2158.60,14684.35
2026-05-12T17:44:20.876082501,32,13744,9805,3939,782,2748.80,17575.45
2026-05-12T17:44:26.047577505,33,13141,9423,3718,956,2628.20,13745.82
2026-05-12T17:44:30.674468989,34,6993,5048,1945,588,1398.60,11892.86
2026-05-12T17:44:35.795815750,35,8163,5827,2336,702,1632.60,11628.21
2026-05-12T17:44:40.802019902,36,12000,8587,3413,716,2400.00,16759.78
2026-05-12T17:44:45.839762357,37,12346,8856,3490,728,2469.20,16958.79
2026-05-12T17:44:50.959861376,38,15264,10963,4301,862,3052.80,17707.66
2026-05-12T17:44:56.067243924,39,14874,10681,4193,958,2974.80,15526.10
2026-05-12T17:45:00.870415863,40,10764,7778,2986,771,2152.80,13961.09
2026-05-12T17:45:05.903146925,41,11404,8138,3266,821,2280.80,13890.38
2026-05-12T17:45:10.959448778,42,14685,10522,4163,874,2937.00,16802.06
2026-05-12T17:45:15.821311969,43,13319,9590,3729,740,2663.80,17998.65
2026-05-12T17:45:20.835254137,44,14388,10318,4070,754,2877.60,19082.23
2026-05-12T17:45:25.836352104,45,1481,1045,436,761,296.20,1946.12
