timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1778607710.6094518,143.9,35.975,4644.3828125,8159.953125
1778607711.610151,222.9,55.725,4646.921875,8161.953125
1778607712.6246047,1.0,0.25,4646.921875,8161.953125
1778607713.6297743,1.0,0.25,4646.921875,8161.953125
1778607714.6361785,1.0,0.25,4646.921875,8161.953125
1778607715.6380267,150.9,37.725,4651.515625,8190.953125
1778607716.6410062,150.7,37.675,4652.30078125,8191.953125
1778607717.6431332,0.0,0.0,4652.30078125,8191.953125
1778607718.6437008,2.0,0.5,4652.30078125,8191.953125
1778607719.6481187,0.0,0.0,4652.30078125,8191.953125
1778607720.6517768,141.7,35.425,4653.01171875,8191.953125
1778607721.6614695,92.9,23.225,4653.4765625,8191.953125
1778607722.6625972,2.0,0.5,4653.4765625,8191.953125
1778607723.6635492,0.0,0.0,4653.4765625,8191.953125
1778607724.666884,0.0,0.0,4653.4765625,8191.953125
1778607725.6809719,158.9,39.725,4654.10546875,8191.953125
1778607726.6813316,130.0,32.5,4655.5859375,8191.953125
1778607727.68189,0.0,0.0,4655.5859375,8191.953125
1778607728.6871214,0.0,0.0,4655.5859375,8191.953125
1778607729.6879816,1.0,0.25,4655.5859375,8191.953125
1778607730.6909194,131.8,32.95,4656.40234375,8191.953125
1778607731.6932867,120.9,30.225,4658.55078125,8191.953125
1778607732.6958952,1.0,0.25,4658.55078125,8191.953125
1778607733.6976187,0.0,0.0,4658.55078125,8191.953125
1778607734.6982992,0.0,0.0,4658.55078125,8191.953125
1778607735.7000859,130.0,32.5,4659.30859375,8191.953125
1778607736.700811,98.0,24.5,4658.5546875,8191.953125
1778607737.702142,0.0,0.0,4658.5546875,8191.953125
1778607738.7025924,0.0,0.0,4658.5546875,8191.953125
1778607739.7037039,1.0,0.25,4657.88671875,8191.953125
1778607740.706077,124.9,31.225,4658.39453125,8191.953125
1778607741.7087705,74.0,18.5,4656.5078125,8172.953125
1778607742.709196,0.0,0.0,4656.5078125,8172.953125
1778607743.710901,1.0,0.25,4656.5078125,8172.953125
1778607744.7116666,2.0,0.5,4656.5078125,8172.953125
1778607745.7554402,133.5,33.375,4657.20703125,8172.95703125
1778607746.756978,39.0,9.75,4657.8046875,8172.953125
1778607747.7626684,0.0,0.0,4657.8046875,8172.953125
1778607748.7667584,0.0,0.0,4657.8046875,8172.953125
1778607749.7682498,1.0,0.25,4657.8046875,8172.953125
1778607750.7702827,157.7,39.425,4662.49609375,8189.953125
1778607751.7717905,74.9,18.725,4665.43359375,8190.953125
1778607752.7725415,0.0,0.0,4665.43359375,8190.953125
1778607753.7731497,1.0,0.25,4665.43359375,8190.953125
1778607754.7740533,1.0,0.25,4665.43359375,8190.953125
1778607755.775602,121.9,30.475,4666.45703125,8190.953125
1778607756.778664,36.9,9.225,4666.984375,8190.953125
1778607757.7834265,0.0,0.0,4666.984375,8190.953125
1778607758.785412,1.0,0.25,4666.984375,8190.953125
1778607759.7881,1.0,0.25,4666.984375,8190.953125
1778607760.792661,139.5,34.875,4668.515625,8190.953125
1778607761.793377,11.0,2.75,4668.5859375,8190.953125
1778607762.795169,0.0,0.0,4668.5859375,8190.953125
1778607763.7972026,1.0,0.25,4668.5859375,8190.953125
1778607764.7981112,1.0,0.25,4668.5859375,8190.953125
1778607765.8033347,142.5,35.625,4669.60546875,8190.953125
1778607766.8040776,30.0,7.5,4669.9296875,8190.953125
1778607767.8044548,0.0,0.0,4669.125,8190.953125
1778607768.8054898,1.0,0.25,4669.125,8190.953125
1778607769.8058794,1.0,0.25,4669.125,8190.953125
1778607770.8094347,101.7,25.425,4669.8203125,8190.953125
1778607771.8098626,74.0,18.5,4670.40625,8190.953125
1778607772.815057,1.0,0.25,4670.40625,8190.953125
1778607773.8173351,1.0,0.25,4670.40625,8190.953125
1778607774.8182952,0.0,0.0,4670.40625,8190.953125
1778607775.8187366,135.0,33.75,4671.5,8190.953125
1778607776.8201125,45.0,11.25,4671.76171875,8190.953125
1778607777.8221223,0.0,0.0,4671.76171875,8190.953125
1778607778.824987,2.0,0.5,4671.76171875,8190.953125
1778607779.829042,0.0,0.0,4671.76171875,8190.953125
1778607780.829713,130.0,32.5,4677.46875,8190.953125
1778607781.8347843,2.0,0.5,4677.46875,8190.953125
1778607782.8379297,1.0,0.25,4677.46875,8190.953125
1778607783.8392484,0.0,0.0,4677.46875,8190.953125
1778607784.8446915,1.0,0.25,4677.46875,8190.953125
1778607785.845313,146.9,36.725,4678.35546875,8191.0859375
1778607786.8459291,7.0,1.75,4677.875,8191.0859375
1778607787.8526373,1.0,0.25,4677.875,8191.0859375
1778607788.8554056,1.0,0.25,4677.875,8191.0859375
1778607789.8580348,1.0,0.25,4677.875,8191.0859375
1778607790.8589318,136.9,34.225,4678.88671875,8191.0859375
1778607791.8597744,2.0,0.5,4678.82421875,8191.0859375
1778607792.8603134,0.0,0.0,4678.82421875,8191.0859375
1778607793.860811,1.0,0.25,4678.82421875,8191.0859375
1778607794.8615153,0.0,0.0,4678.82421875,8191.0859375
1778607795.86305,142.0,35.5,4679.6484375,8191.0859375
1778607796.8637407,3.0,0.75,4679.77734375,8191.0859375
1778607797.8643773,0.0,0.0,4679.77734375,8191.0859375
1778607798.864899,0.0,0.0,4679.77734375,8191.0859375
1778607799.8653245,0.0,0.0,4679.77734375,8191.0859375
1778607800.8660243,153.9,38.475,4680.57421875,8191.0859375
1778607801.8698578,43.0,10.75,4680.76171875,8191.0859375
1778607802.8705616,0.0,0.0,4680.76171875,8191.0859375
1778607803.8712249,0.0,0.0,4680.76171875,8191.0859375
1778607804.8750997,0.0,0.0,4680.76171875,8191.0859375
1778607805.884654,115.0,28.75,4681.45703125,8191.0859375
1778607806.885766,52.0,13.0,4682.1953125,8191.0859375
1778607807.8861067,0.0,0.0,4682.1953125,8191.0859375
1778607808.8869905,0.0,0.0,4682.1953125,8191.0859375
1778607809.8918264,1.0,0.25,4682.1953125,8191.0859375
1778607810.8927605,102.0,25.5,4680.66796875,8191.0859375
1778607811.8933783,1.0,0.25,4680.6015625,8191.0859375
1778607812.8953118,0.0,0.0,4680.6015625,8191.0859375
1778607813.8976762,0.0,0.0,4680.6015625,8191.0859375
1778607814.9045575,1.0,0.25,4680.6015625,8191.0859375
1778607815.9050639,104.0,26.0,4681.17578125,8191.0859375
1778607816.9087338,0.0,0.0,4681.03125,8191.0859375
1778607817.9099708,0.0,0.0,4681.03125,8191.0859375
1778607818.9114606,1.0,0.25,4681.03125,8191.0859375
1778607819.9137905,1.0,0.25,4681.03125,8191.0859375
1778607820.920299,124.3,31.075,4682.91796875,8191.0859375
1778607821.920971,0.0,0.0,4682.91796875,8191.0859375
1778607822.9229107,1.0,0.25,4682.91796875,8191.0859375
1778607823.9233315,0.0,0.0,4682.91796875,8191.0859375
1778607824.9238014,0.0,0.0,4682.91796875,8191.0859375
1778607825.9242973,114.0,28.5,4683.55078125,8191.0859375
1778607826.9298282,3.0,0.75,4683.61328125,8191.0859375
1778607827.9303756,0.0,0.0,4683.61328125,8191.0859375
1778607828.948203,0.0,0.0,4683.61328125,8191.0859375
1778607829.9511147,0.0,0.0,4683.61328125,8191.0859375
1778607830.9578507,85.6,21.4,4683.86328125,8191.0859375
1778607831.9584107,2.0,0.5,4683.86328125,8191.0859375
1778607832.9587994,0.0,0.0,4683.86328125,8191.0859375
1778607833.9601066,0.0,0.0,4683.86328125,8191.0859375
1778607834.9605868,0.0,0.0,4683.86328125,8191.0859375
1778607835.9614925,123.9,30.975,4683.546875,8191.0859375
1778607836.9623356,1.0,0.25,4683.546875,8191.0859375
1778607837.9626625,1.0,0.25,4683.546875,8191.0859375
1778607838.964745,0.0,0.0,4683.546875,8191.0859375
1778607839.9651227,0.0,0.0,4683.546875,8191.0859375
1778607840.965841,100.0,25.0,4687.3203125,8191.0859375
1778607841.966503,0.0,0.0,4687.3203125,8191.0859375
1778607842.966889,0.0,0.0,4687.3203125,8191.0859375
1778607843.968696,0.0,0.0,4687.3203125,8191.0859375
1778607844.9708402,1.0,0.25,4687.3203125,8191.0859375
1778607845.9713867,129.0,32.25,4688.65625,8191.0859375
1778607846.9779387,1.0,0.25,4681.3515625,8191.0859375
1778607847.979511,1.0,0.25,4681.3515625,8191.0859375
1778607848.980802,0.0,0.0,4681.3515625,8191.0859375
1778607849.9818528,0.0,0.0,4681.3515625,8191.0859375
1778607850.9824572,103.0,25.75,4681.94921875,8191.0859375
1778607851.9827986,1.0,0.25,4681.8828125,8191.0859375
1778607852.9838524,1.0,0.25,4681.8828125,8191.0859375
1778607853.985018,0.0,0.0,4681.8828125,8191.0859375
1778607854.9898443,0.0,0.0,4681.8828125,8191.0859375
1778607855.997042,106.3,26.575,4682.7265625,8191.0859375
1778607856.9978013,0.0,0.0,4682.7265625,8191.0859375
1778607858.0009682,1.0,0.25,4682.7265625,8191.0859375
1778607859.0028896,0.0,0.0,4682.7265625,8191.0859375
1778607860.0062108,1.0,0.25,4682.7265625,8191.0859375
1778607861.0110526,97.5,24.375,4682.16796875,8191.0859375
1778607862.022742,1.0,0.25,4682.1015625,8191.0859375
1778607863.023926,0.0,0.0,4682.1015625,8191.0859375
1778607864.0245452,1.0,0.25,4682.1015625,8191.0859375
1778607865.0252562,1.0,0.25,4682.1015625,8191.12109375
1778607866.0266848,129.9,32.475,4683.546875,8191.0859375
1778607867.028742,5.0,1.25,4683.609375,8191.0859375
1778607868.035615,0.0,0.0,4683.609375,8191.0859375
1778607869.035986,1.0,0.25,4683.609375,8191.0859375
1778607870.0364723,2.0,0.5,4683.73828125,8191.12109375
1778607871.0378041,106.9,26.725,4684.11328125,8191.0859375
1778607872.0381145,1.0,0.25,4684.11328125,8191.0859375
1778607873.041072,0.0,0.0,4684.11328125,8191.0859375
1778607874.0445297,1.0,0.25,4684.11328125,8191.0859375
1778607875.045949,2.0,0.5,4684.11328125,8191.0859375
1778607876.048476,120.7,30.175,4684.6875,8191.0859375
1778607877.0498872,0.0,0.0,4684.6875,8191.0859375
1778607878.0520992,1.0,0.25,4684.6875,8191.0859375
1778607879.052697,0.0,0.0,4684.6875,8191.0859375
1778607880.056857,4.0,1.0,4684.75,8191.0859375
1778607881.064844,112.1,28.025,4683.5703125,8191.0859375
1778607882.0672405,1.0,0.25,4683.5703125,8191.0859375
1778607883.0686438,0.0,0.0,4683.5703125,8191.0859375
1778607884.0740492,0.0,0.0,4683.5703125,8191.0859375
1778607885.0799146,6.0,1.5,4683.6328125,8191.0859375
1778607886.0807862,110.0,27.5,4684.0234375,8191.0859375
1778607887.0833998,0.0,0.0,4684.0234375,8191.0859375
1778607888.084025,1.0,0.25,4684.0234375,8191.0859375
1778607889.0850384,1.0,0.25,4684.0234375,8191.0859375
1778607890.0860739,6.0,1.5,4684.0234375,8191.0859375
1778607891.0909858,119.6,29.9,4685.3671875,8191.0859375
1778607892.0915127,0.0,0.0,4685.3671875,8191.0859375
