timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1780047041.6421824,209.8,52.45,4641.4609375,8159.42578125
1780047042.6435223,34.0,8.5,4642.00390625,8162.42578125
1780047043.6454551,0.0,0.0,4642.00390625,8162.42578125
1780047044.647029,0.0,0.0,4642.00390625,8162.42578125
1780047045.649273,144.0,36.0,4646.109375,8185.42578125
1780047046.651024,128.8,32.2,4647.9140625,8188.42578125
1780047047.652583,1.0,0.25,4647.91796875,8188.42578125
1780047048.6557639,1.0,0.25,4647.91796875,8188.42578125
1780047049.6572707,0.0,0.0,4647.91796875,8188.42578125
1780047050.6583557,136.9,34.225,4648.890625,8188.42578125
1780047051.6613548,128.8,32.2,4650.36328125,8190.42578125
1780047052.6672688,0.0,0.0,4650.11328125,8190.42578125
1780047053.669551,0.0,0.0,4644.43359375,8190.42578125
1780047054.6700644,0.0,0.0,4644.43359375,8190.42578125
1780047055.674477,141.8,35.45,4648.203125,8190.42578125
1780047056.6751354,117.0,29.25,4652.08203125,8190.42578125
1780047057.6795595,1.0,0.25,4652.08203125,8190.42578125
1780047058.680205,0.0,0.0,4652.08203125,8190.42578125
1780047059.6820292,0.0,0.0,4652.08203125,8190.42578125
1780047060.6841037,135.0,33.75,4652.96484375,8190.42578125
1780047061.6855505,70.9,17.725,4653.79296875,8190.42578125
1780047062.6887486,0.0,0.0,4653.79296875,8190.42578125
1780047063.6908607,0.0,0.0,4653.79296875,8190.42578125
1780047064.693961,0.0,0.0,4653.79296875,8190.42578125
1780047065.6961844,129.8,32.45,4655.05859375,8190.42578125
1780047066.6972334,111.9,27.975,4656.5546875,8190.42578125
1780047067.705765,1.0,0.25,4656.5546875,8190.42578125
1780047068.7065609,0.0,0.0,4656.49609375,8190.42578125
1780047069.7084136,1.0,0.25,4656.49609375,8190.42578125
1780047070.7092483,131.9,32.975,4657.0625,8190.42578125
1780047071.7151213,38.9,9.725,4657.19140625,8190.42578125
1780047072.715778,0.0,0.0,4657.19140625,8190.42578125
1780047073.734731,0.0,0.0,4657.19140625,8190.42578125
1780047074.7372653,2.0,0.5,4654.82421875,8190.42578125
1780047075.738461,159.9,39.975,4659.57421875,8190.42578125
1780047076.746844,51.6,12.9,4659.30859375,8190.42578125
1780047077.7483068,0.0,0.0,4659.30859375,8190.42578125
1780047078.7494113,1.0,0.25,4659.30859375,8190.42578125
1780047079.750393,0.0,0.0,4659.30859375,8190.42578125
1780047080.7528903,144.7,36.175,4660.51171875,8190.42578125
1780047081.7553303,34.0,8.5,4656.24609375,8190.42578125
1780047082.7558813,0.0,0.0,4656.24609375,8190.42578125
1780047083.7569346,1.0,0.25,4656.24609375,8190.42578125
1780047084.7664769,0.0,0.0,4656.24609375,8190.42578125
1780047085.7671247,135.0,33.75,4666.515625,8190.42578125
1780047086.7675292,36.0,9.0,4667.17578125,8190.42578125
1780047087.7678952,0.0,0.0,4667.17578125,8190.42578125
1780047088.8048115,0.0,0.0,4667.17578125,8190.42578125
1780047089.807184,1.0,0.25,4667.17578125,8190.42578125
1780047090.810673,135.7,33.925,4668.140625,8190.42578125
1780047091.812731,58.9,14.725,4668.89453125,8190.42578125
1780047092.816264,0.0,0.0,4668.89453125,8190.42578125
1780047093.8196225,1.0,0.25,4668.89453125,8190.42578125
1780047094.820464,0.0,0.0,4668.89453125,8190.42578125
1780047095.8238833,137.7,34.425,4670.2265625,8190.42578125
1780047096.848286,0.0,0.0,4669.71875,8190.42578125
1780047097.8497396,2.0,0.5,4669.72265625,8190.42578125
1780047098.8614438,0.0,0.0,4669.5859375,8190.42578125
1780047099.872204,1.0,0.25,4669.5859375,8190.42578125
1780047100.8739388,133.8,33.45,4669.87109375,8190.42578125
1780047101.8772101,1.0,0.25,4669.8046875,8190.42578125
1780047102.8812268,0.0,0.0,4669.8046875,8190.42578125
1780047103.8836627,1.0,0.25,4669.8046875,8190.42578125
1780047104.886467,0.0,0.0,4669.8046875,8190.42578125
1780047105.8890133,162.7,40.675,4672.3046875,8190.42578125
1780047106.9033542,51.3,12.825,4672.5625,8190.42578125
1780047107.9039176,0.0,0.0,4672.5625,8190.42578125
1780047108.906289,0.0,0.0,4672.5625,8190.42578125
1780047109.909095,2.0,0.5,4672.5625,8190.42578125
1780047110.9111648,128.8,32.2,4673.203125,8190.42578125
1780047111.9432006,0.0,0.0,4673.203125,8190.42578125
1780047112.9435997,0.0,0.0,4673.203125,8190.42578125
1780047113.9442055,1.0,0.25,4673.203125,8190.42578125
1780047114.9454277,0.0,0.0,4673.203125,8190.42578125
1780047115.956814,148.6,37.15,4673.58203125,8190.42578125
1780047116.9577758,68.0,17.0,4674.0859375,8190.42578125
1780047118.0058033,1.0,0.25,4674.0859375,8190.42578125
1780047119.0062008,0.0,0.0,4674.0859375,8190.42578125
1780047120.006735,1.0,0.25,4674.0859375,8190.42578125
1780047121.012147,161.2,40.3,4675.6640625,8190.42578125
1780047122.0202775,9.9,2.475,4675.7265625,8190.42578125
1780047123.0219395,1.0,0.25,4675.7265625,8190.42578125
1780047124.0234432,1.0,0.25,4675.7265625,8190.42578125
1780047125.0242934,0.0,0.0,4675.7265625,8190.42578125
1780047126.0250263,128.0,32.0,4677.046875,8190.42578125
1780047127.026439,0.0,0.0,4677.046875,8190.42578125
1780047128.0296302,0.0,0.0,4677.046875,8190.42578125
1780047129.0313008,1.0,0.25,4676.98046875,8190.42578125
1780047130.0329263,2.0,0.5,4677.05078125,8190.42578125
1780047131.0415173,142.0,35.5,4677.67578125,8190.42578125
1780047132.044995,1.0,0.25,4677.67578125,8190.42578125
1780047133.055398,0.0,0.0,4677.67578125,8190.42578125
1780047134.0617971,0.0,0.0,4677.67578125,8190.42578125
1780047135.0631962,7.0,1.75,4677.67578125,8190.42578125
1780047136.0648453,111.8,27.95,4676.7890625,8190.42578125
1780047137.0731728,1.0,0.25,4676.7890625,8190.42578125
1780047138.1009243,0.0,0.0,4676.7890625,8190.42578125
1780047139.1022906,0.0,0.0,4676.7890625,8190.42578125
1780047140.1041327,12.0,3.0,4676.8515625,8190.42578125
1780047141.1081173,115.6,28.9,4677.42578125,8190.42578125
1780047142.1112182,0.0,0.0,4677.42578125,8190.42578125
1780047143.1123133,1.0,0.25,4677.42578125,8190.42578125
1780047144.1265202,0.0,0.0,4677.42578125,8190.42578125
1780047145.1288545,14.0,3.5,4677.61328125,8190.42578125
1780047146.1444638,96.7,24.175,4677.8046875,8190.42578125
1780047147.1460805,1.0,0.25,4677.8046875,8190.42578125
1780047148.1878805,0.0,0.0,4677.8046875,8190.42578125
1780047149.213831,0.0,0.0,4677.8046875,8190.42578125
1780047150.2157257,37.9,9.475,4678.1171875,8190.42578125
1780047151.2202752,83.7,20.925,4678.56640625,8190.42578125
1780047152.2211025,1.0,0.25,4678.56640625,8190.42578125
1780047153.2252898,0.0,0.0,4678.56640625,8190.42578125
1780047154.2381153,0.0,0.0,4678.56640625,8190.42578125
1780047155.2386894,38.0,9.5,4678.56640625,8190.42578125
1780047156.2468724,116.5,29.125,4679.5859375,8190.42578125
1780047157.2553575,2.0,0.5,4679.58984375,8190.42578125
1780047158.2615945,0.0,0.0,4679.58984375,8190.42578125
1780047159.2630162,0.0,0.0,4679.58984375,8190.42578125
1780047160.264301,44.0,11.0,4680.28125,8190.42578125
1780047161.2671788,67.8,16.95,4681.04296875,8190.42578125
1780047162.269384,0.0,0.0,4681.04296875,8190.42578125
1780047163.270888,1.0,0.25,4681.04296875,8190.42578125
1780047164.2720182,0.0,0.0,4681.04296875,8190.42578125
1780047165.272783,43.0,10.75,4681.23046875,8190.42578125
1780047166.2738426,61.0,15.25,4680.30859375,8190.42578125
1780047167.2909253,0.0,0.0,4680.30859375,8190.42578125
1780047168.2918813,0.0,0.0,4680.30859375,8190.42578125
1780047169.2930388,1.0,0.25,4680.30859375,8190.42578125
1780047170.2994223,55.8,13.95,4680.5,8190.42578125
1780047171.3089743,121.0,30.25,4681.62890625,8190.42578125
1780047172.3144755,0.0,0.0,4681.62890625,8190.42578125
1780047173.3200986,1.0,0.25,4681.62890625,8190.42578125
1780047174.3211439,0.0,0.0,4681.62890625,8190.42578125
1780047175.3223588,45.0,11.25,4684.5546875,8190.42578125
