timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1780049789.7942102,0.0,0.0,4628.20703125,8130.41796875
1780049790.7955048,190.9,47.725,4630.97265625,8130.41796875
1780049791.79856,110.0,27.5,4632.40234375,8135.41796875
1780049792.7992296,1.0,0.25,4632.40625,8135.41796875
1780049793.8027968,192.4,48.1,4639.7578125,8189.41796875
1780049794.8034322,116.0,29.0,4640.95703125,8190.41796875
1780049795.8057005,0.0,0.0,4640.95703125,8190.41796875
1780049796.8091848,172.8,43.2,4642.49609375,8190.41796875
1780049797.831794,57.8,14.45,4642.77734375,8190.41796875
1780049798.852654,0.0,0.0,4642.77734375,8190.41796875
1780049799.8553824,175.6,43.9,4643.41015625,8190.41796875
1780049800.8564482,40.0,10.0,4643.6640625,8190.41796875
1780049801.8800282,1.0,0.25,4643.6640625,8190.41796875
1780049802.8816242,179.9,44.975,4644.5546875,8190.41796875
1780049803.886983,4.0,1.0,4644.5546875,8190.41796875
1780049804.8903947,1.0,0.25,4644.5546875,8190.41796875
1780049805.8914595,152.9,38.225,4646.3984375,8190.41796875
1780049806.9053822,1.0,0.25,4646.3984375,8190.41796875
1780049807.9066958,1.0,0.25,4646.3984375,8190.41796875
1780049808.9072728,164.0,41.0,4647.84765625,8190.41796875
1780049809.9164407,0.0,0.0,4647.84765625,8190.41796875
1780049810.9214134,1.0,0.25,4647.84765625,8190.41796875
1780049811.9223046,173.9,43.475,4650.3828125,8190.41796875
1780049812.9327722,2.0,0.5,4650.38671875,8190.41796875
1780049813.9347954,1.0,0.25,4650.32421875,8190.41796875
1780049814.9360538,166.9,41.725,4656.67578125,8190.41796875
1780049815.9394157,10.0,2.5,4656.7421875,8190.41796875
1780049816.940189,0.0,0.0,4656.7421875,8190.41796875
1780049817.9424253,196.6,49.15,4658.28125,8190.41796875
1780049818.9441128,23.0,5.75,4658.015625,8190.41796875
1780049819.9469235,1.0,0.25,4658.015625,8190.41796875
1780049820.9473987,129.0,32.25,4659.91796875,8190.41796875
1780049821.948644,0.0,0.0,4659.91796875,8190.41796875
1780049822.9503417,1.0,0.25,4652.40234375,8190.41796875
1780049823.9528801,154.7,38.675,4660.84765625,8190.41796875
1780049824.9555745,1.0,0.25,4660.84765625,8190.41796875
1780049825.9678533,0.0,0.0,4660.84765625,8190.41796875
1780049826.9695623,131.8,32.95,4665.984375,8190.41796875
1780049827.9707422,0.0,0.0,4661.62109375,8190.41796875
1780049828.9713883,0.0,0.0,4661.62109375,8190.41796875
1780049829.975213,121.6,30.4,4665.7734375,8190.41796875
1780049830.9771116,0.0,0.0,4665.7734375,8190.41796875
1780049831.9887056,0.0,0.0,4665.7734375,8190.41796875
1780049832.991128,135.0,33.75,4666.30859375,8190.41796875
1780049833.9916701,0.0,0.0,4666.30859375,8190.41796875
1780049835.002551,0.0,0.0,4666.30859375,8190.41796875
1780049836.0029912,141.0,35.25,4667.00390625,8190.41796875
1780049837.0042734,0.0,0.0,4667.00390625,8190.41796875
1780049838.005691,1.0,0.25,4667.00390625,8190.41796875
1780049839.011228,206.3,51.575,4668.0703125,8190.41796875
1780049840.0122867,2.0,0.5,4668.1328125,8190.41796875
1780049841.013188,2.0,0.5,4668.13671875,8190.453125
1780049842.0262055,101.7,25.425,4668.5703125,8190.41796875
1780049843.038941,1.0,0.25,4668.5703125,8190.41796875
1780049844.0395513,2.0,0.5,4668.5703125,8190.41796875
1780049845.0400925,131.0,32.75,4669.53515625,8190.41796875
1780049846.0444922,1.0,0.25,4669.53515625,8190.41796875
1780049847.0449603,3.0,0.75,4669.53515625,8190.41796875
1780049848.0454404,155.0,38.75,4671.11328125,8190.41796875
1780049849.0467982,1.0,0.25,4671.046875,8190.41796875
1780049850.047676,3.0,0.75,4671.046875,8190.41796875
1780049851.0662599,98.3,24.575,4671.61328125,8190.41796875
1780049852.0760612,0.0,0.0,4671.61328125,8190.41796875
1780049853.077535,8.0,2.0,4671.67578125,8190.41796875
1780049854.0852735,101.3,25.325,4671.9296875,8190.41796875
1780049855.0861113,0.0,0.0,4671.9296875,8190.41796875
1780049856.0872712,8.0,2.0,4671.9296875,8190.41796875
1780049857.092381,120.4,30.1,4672.375,8190.41796875
1780049858.0950658,0.0,0.0,4672.375,8190.41796875
1780049859.0969267,8.0,2.0,4672.4453125,8190.41796875
1780049860.1026528,121.6,30.4,4672.8359375,8190.41796875
1780049861.1034176,0.0,0.0,4672.8359375,8190.41796875
1780049862.1063294,11.0,2.75,4672.8359375,8190.41796875
1780049863.1194656,76.0,19.0,4672.8984375,8190.41796875
1780049864.1202316,0.0,0.0,4672.8984375,8190.41796875
1780049865.1214705,13.0,3.25,4673.2109375,8190.41796875
1780049866.1221128,79.0,19.75,4673.83984375,8190.41796875
1780049867.1342008,1.0,0.25,4673.83984375,8190.41796875
1780049868.134882,17.0,4.25,4678.90234375,8190.41796875
1780049869.1364753,101.0,25.25,4679.4921875,8190.41796875
1780049870.137224,0.0,0.0,4679.4921875,8190.41796875
1780049871.139541,17.0,4.25,4679.6796875,8190.41796875
1780049872.1403337,94.0,23.5,4679.9921875,8190.41796875
1780049873.1411376,1.0,0.25,4675.58984375,8190.41796875
1780049874.1440203,19.0,4.75,4675.5234375,8190.41796875
1780049875.1450133,81.0,20.25,4675.90625,8190.41796875
1780049876.1455467,0.0,0.0,4675.90625,8190.41796875
1780049877.147213,13.0,3.25,4676.15625,8190.41796875
1780049878.1484454,101.9,25.475,4676.80078125,8190.41796875
1780049879.1496277,1.0,0.25,4676.80078125,8190.41796875
1780049880.152463,16.0,4.0,4676.92578125,8190.41796875
1780049881.1628916,99.0,24.75,4677.25390625,8190.41796875
1780049882.1674263,1.0,0.25,4677.25390625,8190.41796875
1780049883.1681523,23.0,5.75,4677.37890625,8190.41796875
1780049884.1693664,60.0,15.0,4677.56640625,8190.41796875
1780049885.171321,1.0,0.25,4677.56640625,8190.41796875
1780049886.172758,19.0,4.75,4677.6953125,8190.41796875
1780049887.1744285,75.9,18.975,4678.19921875,8190.41796875
1780049888.180939,1.0,0.25,4678.19921875,8190.41796875
1780049889.183603,22.0,5.5,4678.38671875,8190.41796875
1780049890.1909127,98.3,24.575,4678.640625,8190.41796875
1780049891.1915867,0.0,0.0,4678.640625,8190.41796875
1780049892.1927636,29.0,7.25,4678.76953125,8190.41796875
1780049893.196629,45.9,11.475,4678.95703125,8190.41796875
1780049894.1994476,0.0,0.0,4678.95703125,8190.41796875
1780049895.2026088,26.0,6.5,4679.08203125,8190.41796875
1780049896.2034867,62.0,15.5,4679.6484375,8190.41796875
1780049897.205407,0.0,0.0,4679.6484375,8190.41796875
1780049898.206278,33.0,8.25,4680.21875,8190.41796875
1780049899.2133546,171.1,42.775,4680.7109375,8190.41796875
1780049900.2188249,0.0,0.0,4680.7109375,8190.41796875
1780049901.22043,31.0,7.75,4680.83984375,8190.41796875
1780049902.230005,46.6,11.65,4681.02734375,8190.41796875
1780049903.230927,1.0,0.25,4681.02734375,8190.41796875
1780049904.2326708,31.0,7.75,4681.08984375,8190.41796875
1780049905.2521548,46.2,11.55,4681.21484375,8190.41796875
1780049906.252747,0.0,0.0,4681.21484375,8190.41796875
1780049907.2541924,35.0,8.75,4681.21484375,8190.41796875
1780049908.2711987,44.3,11.075,4681.46875,8190.41796875
1780049909.2733495,0.0,0.0,4681.46875,8190.41796875
1780049910.2786298,33.9,8.475,4681.53125,8190.41796875
1780049911.287188,69.7,17.425,4688.32421875,8190.41796875
1780049912.308065,0.0,0.0,4688.32421875,8190.41796875
1780049913.3094113,43.0,10.75,4688.38671875,8190.41796875
1780049914.312853,43.9,10.975,4688.38671875,8190.41796875
1780049915.3152568,0.0,0.0,4688.38671875,8190.41796875
1780049916.3163912,39.0,9.75,4688.44921875,8190.41796875
1780049917.3355553,80.5,20.125,4688.5859375,8190.41796875
1780049918.3393784,0.0,0.0,4688.5859375,8190.41796875
1780049919.3434453,36.0,9.0,4688.33203125,8190.41796875
1780049920.344526,38.0,9.5,4688.51953125,8190.41796875
1780049921.3463402,1.0,0.25,4688.51953125,8190.41796875
1780049922.3473299,40.0,10.0,4688.58203125,8190.41796875
1780049923.3478873,36.0,9.0,4688.671875,8190.41796875
1780049924.3569252,1.0,0.25,4688.671875,8190.41796875
1780049925.3578956,47.0,11.75,4688.86328125,8190.41796875
1780049926.3591053,33.0,8.25,4688.9921875,8190.41796875
1780049927.3604522,0.0,0.0,4688.9921875,8190.41796875
1780049928.3613255,39.0,9.75,4689.0546875,8190.41796875
1780049929.3751843,29.6,7.4,4689.1796875,8190.41796875
1780049930.3777466,0.0,0.0,4689.1796875,8190.41796875
1780049931.3788698,45.0,11.25,4689.37109375,8190.41796875
1780049932.3798664,40.0,10.0,4689.55859375,8190.41796875
1780049933.3808558,0.0,0.0,4689.55859375,8190.41796875
