timestamp,batchId,totalRows,normalRows,anomalyRows,latencyMs,inputRowsPerSecond,processedRowsPerSecond
2026-05-29T10:16:26.956915511,384,1992,1414,578,2514,664.00,792.36
2026-05-29T10:16:28.404678625,385,4918,3520,1398,1171,1639.33,4199.83
2026-05-29T10:16:31.148283169,386,6166,4471,1695,1012,2055.33,6092.89
2026-05-29T10:16:34.258100690,387,8204,5843,2361,1127,2734.67,7279.50
2026-05-29T10:16:36.978433141,388,4119,2927,1192,829,1373.00,4968.64
2026-05-29T10:16:40.003731707,389,5903,4259,1644,846,1967.67,6977.54
2026-05-29T10:16:42.842318719,390,3908,2778,1130,685,1302.67,5705.11
2026-05-29T10:16:45.685317713,391,3968,2882,1086,577,1322.67,6876.95
2026-05-29T10:16:48.793399338,392,4319,3076,1243,665,1439.67,6494.74
2026-05-29T10:16:51.882794940,393,5347,3838,1509,726,1782.33,7365.01
2026-05-29T10:16:54.835181094,394,4882,3515,1367,723,1627.33,6752.42
2026-05-29T10:16:58.017223677,395,6645,4788,1857,891,2215.00,7457.91
2026-05-29T10:17:00.739305027,396,3828,2725,1103,624,1276.00,6134.62
2026-05-29T10:17:03.837130239,397,6706,4854,1852,714,2235.33,9392.16
2026-05-29T10:17:06.664591254,398,4023,2885,1138,552,1341.00,7288.04
2026-05-29T10:17:09.603350308,399,3079,2220,859,497,1026.33,6195.17
2026-05-29T10:17:12.687563590,400,5313,3847,1466,586,1771.00,9066.55
2026-05-29T10:17:15.796651319,401,6073,4376,1697,679,2024.33,8944.04
2026-05-29T10:17:18.909953421,402,7461,5262,2199,785,2487.00,9504.46
2026-05-29T10:17:21.650193169,403,4944,3562,1382,545,1648.00,9071.56
2026-05-29T10:17:24.753063734,404,5636,4036,1600,650,1878.67,8670.77
2026-05-29T10:17:27.970637531,405,8847,6371,2476,850,2949.00,10408.24
2026-05-29T10:17:30.624964902,406,4410,3151,1259,513,1470.00,8596.49
2026-05-29T10:17:33.640782095,407,4346,3134,1212,537,1448.67,8093.11
2026-05-29T10:17:36.736846340,408,7034,5038,1996,634,2344.67,11094.64
2026-05-29T10:17:39.726450571,409,4089,2943,1146,571,1363.00,7161.12
2026-05-29T10:17:42.602016481,410,4670,3331,1339,496,1556.67,9415.32
2026-05-29T10:17:45.630279519,411,6495,4723,1772,532,2165.00,12208.65
2026-05-29T10:17:48.726723435,412,6962,4987,1975,627,2320.67,11103.67
2026-05-29T10:17:51.755899631,413,7682,5510,2172,649,2560.67,11836.67
2026-05-29T10:17:54.652204546,414,5285,3756,1529,552,1761.67,9574.28
2026-05-29T10:17:57.848338271,415,7791,5565,2226,728,2597.00,10701.92
2026-05-29T10:18:00.762004240,416,8341,5972,2369,664,2780.33,12561.75
2026-05-29T10:18:03.687781930,417,8095,5842,2253,605,2698.33,13380.17
2026-05-29T10:18:06.680248800,418,8117,5805,2312,589,2705.67,13780.98
2026-05-29T10:18:09.763679782,419,8852,6320,2532,665,2950.67,13311.28
2026-05-29T10:18:12.571020754,420,4729,3409,1320,480,1576.33,9852.08
2026-05-29T10:18:15.581653738,421,3989,2834,1155,491,1329.67,8124.24
2026-05-29T10:18:19.018700572,422,10074,7257,2817,911,3358.00,11058.18
2026-05-29T10:18:21.558047505,423,4478,3196,1282,444,1492.67,10085.59
2026-05-29T10:18:24.623117157,424,4982,3605,1377,531,1660.67,9382.30
2026-05-29T10:18:27.534970899,425,4164,2978,1186,431,1388.00,9661.25
2026-05-29T10:18:30.778484969,426,7020,5040,1980,679,2340.00,10338.73
2026-05-29T10:18:33.653583442,427,5640,4041,1599,491,1880.00,11486.76
2026-05-29T10:18:36.649254845,428,6764,4900,1864,554,2254.67,12209.39
2026-05-29T10:18:39.591649270,429,4673,3357,1316,462,1557.67,10114.72
2026-05-29T10:18:42.551905746,430,3858,2806,1052,441,1286.00,8748.30
2026-05-29T10:18:45.666237696,431,5471,3872,1599,561,1823.67,9752.23
2026-05-29T10:18:48.549174236,432,4170,2957,1213,432,1390.00,9652.78
2026-05-29T10:18:51.719522368,433,7119,5100,2019,612,2373.00,11632.35
2026-05-29T10:18:54.754748545,434,8354,6017,2337,664,2784.67,12581.33
2026-05-29T10:18:58.168519377,435,6065,4358,1707,1069,2021.67,5673.53
