timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1780048738.8472252,224.9,56.225,4621.03125,8190.703125
1780048739.850173,228.8,57.2,4625.6015625,8190.703125
1780048740.850529,180.0,45.0,4627.1875,8190.703125
1780048741.8513393,164.9,41.225,4629.13671875,8190.703125
1780048742.8521912,145.9,36.475,4630.83984375,8190.703125
1780048743.852703,141.0,35.25,4631.48046875,8190.703125
1780048744.8532968,166.9,41.725,4628.78125,8190.703125
1780048745.8560994,122.7,30.675,4629.6015625,8190.703125
1780048746.8700507,109.5,27.375,4630.88671875,8190.703125
1780048747.874012,103.7,25.925,4634.53125,8190.703125
1780048748.8772976,126.6,31.65,4635.7265625,8190.703125
1780048749.882028,112.5,28.125,4636.171875,8190.703125
1780048750.895404,109.6,27.4,4636.84765625,8190.703125
1780048751.9189801,113.6,28.4,4637.671875,8190.703125
1780048752.9371693,97.3,24.325,4638.234375,8190.703125
1780048753.9378526,101.0,25.25,4639.0625,8190.703125
1780048754.939524,99.9,24.975,4640.40625,8190.703125
1780048755.9634147,133.8,33.45,4642.03125,8190.703125
1780048756.96699,98.8,24.7,4644.93359375,8190.703125
1780048757.9686265,82.9,20.725,4645.30859375,8190.703125
1780048758.969884,109.9,27.475,4648.1328125,8190.703125
1780048759.9762185,75.5,18.875,4643.953125,8190.703125
1780048760.9774106,77.9,19.475,4644.265625,8190.703125
1780048761.978691,80.9,20.225,4644.703125,8190.703125
1780048762.9861867,89.4,22.35,4645.2265625,8190.703125
1780048763.9868238,90.0,22.5,4645.74609375,8190.703125
1780048764.9923134,81.6,20.4,4646.5703125,8190.703125
1780048766.0073502,120.2,30.05,4647.4921875,8190.703125
1780048767.0082383,77.0,19.25,4647.9375,8190.703125
1780048768.0093682,63.9,15.975,4648.50390625,8190.703125
1780048769.0103576,88.9,22.225,4648.82421875,8190.703125
1780048770.0113907,85.9,21.475,4649.203125,8190.703125
1780048771.0127773,103.9,25.975,4655.22265625,8190.703125
1780048772.0136275,80.0,20.0,4655.7265625,8190.703125
1780048773.0142994,57.0,14.25,4655.7890625,8190.703125
1780048774.0172167,92.8,23.2,4657.81640625,8190.703125
1780048775.0181713,71.0,17.75,4658.015625,8190.73828125
1780048776.019207,88.9,22.225,4658.71875,8190.703125
1780048777.0200787,132.9,33.225,4659.0390625,8190.703125
1780048778.0209723,55.0,13.75,4659.1015625,8190.703125
1780048779.0219216,61.0,15.25,4659.16796875,8190.73828125
1780048780.0223098,76.0,19.0,4659.84765625,8190.703125
1780048781.0284772,99.4,24.85,4660.4765625,8190.703125
1780048782.0294828,61.0,15.25,4660.73046875,8190.703125
1780048783.0313993,66.9,16.725,4661.10546875,8190.703125
1780048784.0322115,90.0,22.5,4661.796875,8190.703125
1780048785.0329735,83.0,20.75,4663.390625,8190.73828125
1780048786.0335355,56.0,14.0,4663.765625,8190.703125
1780048787.0343592,98.0,24.5,4664.06640625,8190.703125
1780048788.0354724,56.0,14.0,4664.4453125,8190.703125
1780048789.0362926,75.0,18.75,4664.76171875,8190.703125
1780048790.03776,79.9,19.975,4665.640625,8190.703125
1780048791.0386822,62.0,15.5,4666.20703125,8190.703125
1780048792.0391033,90.0,22.5,4666.45703125,8190.703125
1780048793.0408492,57.0,14.25,4666.7265625,8190.703125
1780048794.0417736,48.0,12.0,4666.79296875,8190.703125
1780048795.0423944,89.0,22.25,4667.1015625,8190.703125
1780048796.043422,98.9,24.725,4667.421875,8190.73828125
1780048797.0441084,69.0,17.25,4667.67578125,8190.703125
1780048798.0476081,82.7,20.675,4667.96875,8190.703125
1780048799.0483277,59.0,14.75,4668.02734375,8190.703125
1780048800.0488994,65.0,16.25,4668.08984375,8190.703125
1780048801.0509496,53.9,13.475,4668.09375,8190.703125
1780048802.0515218,81.0,20.25,4668.21484375,8190.703125
1780048803.0521662,60.0,15.0,4668.21484375,8190.73828125
1780048804.0529091,56.0,14.0,4668.27734375,8190.73828125
1780048805.0535665,56.0,14.0,4668.28125,8190.703125
1780048806.056822,66.0,16.5,4668.34375,8190.703125
1780048807.0591846,57.9,14.475,4668.4609375,8190.703125
1780048808.05963,86.0,21.5,4668.8515625,8190.703125
