timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1780224332.799965,121.9,30.475,4609.67578125,8162.421875
1780224333.8023572,0.0,0.0,4609.67578125,8162.421875
1780224334.8042874,0.0,0.0,4609.67578125,8162.421875
1780224335.807549,143.6,35.9,4611.171875,8162.421875
1780224336.808349,156.9,39.225,4613.17578125,8162.421875
1780224337.8090632,10.0,2.5,4613.44921875,8164.421875
1780224338.810532,0.0,0.0,4613.44921875,8164.421875
1780224339.812151,1.0,0.25,4613.44921875,8164.421875
1780224340.8139763,147.8,36.95,4615.8828125,8164.421875
1780224341.818669,136.9,34.225,4617.578125,8166.421875
1780224342.8205347,1.0,0.25,4617.578125,8166.421875
1780224343.821339,0.0,0.0,4617.578125,8166.421875
1780224344.8232539,1.0,0.25,4617.578125,8166.421875
1780224345.825262,143.8,35.95,4620.29296875,8189.421875
1780224346.826676,137.9,34.475,4621.03125,8190.421875
1780224347.8278155,0.0,0.0,4621.03125,8190.421875
1780224348.8283703,0.0,0.0,4621.03125,8190.421875
1780224349.8288188,1.0,0.25,4621.03125,8190.421875
1780224350.829615,131.0,32.75,4621.484375,8190.421875
1780224351.830945,124.9,31.225,4622.19140625,8190.421875
1780224352.846381,2.0,0.5,4622.19140625,8190.421875
1780224353.847019,0.0,0.0,4622.19140625,8190.421875
1780224354.8480413,0.0,0.0,4622.19140625,8190.421875
1780224355.8520694,132.6,33.15,4623.3046875,8190.421875
1780224356.8529406,85.9,21.475,4626.3359375,8190.421875
1780224357.8575237,0.0,0.0,4626.3359375,8190.421875
1780224358.85919,0.0,0.0,4626.3359375,8190.421875
1780224359.8654902,0.0,0.0,4626.3359375,8190.421875
1780224360.877698,120.6,30.15,4627.28515625,8190.421875
1780224361.8810716,86.9,21.725,4628.1015625,8190.421875
1780224362.881608,2.0,0.5,4627.9375,8190.421875
1780224363.8835592,0.0,0.0,4627.9375,8190.421875
1780224364.8846152,0.0,0.0,4627.9375,8190.421875
1780224365.8883598,104.6,26.15,4628.765625,8190.421875
1780224366.8904705,95.8,23.95,4629.03515625,8190.421875
1780224367.8966975,0.0,0.0,4629.03515625,8190.421875
1780224368.8991234,0.0,0.0,4629.03515625,8190.421875
1780224369.900107,1.0,0.25,4629.03515625,8190.421875
1780224370.9009337,104.0,26.0,4629.296875,8190.421875
1780224371.9067686,117.9,29.475,4629.609375,8190.421875
1780224372.907788,4.0,1.0,4628.23828125,8190.421875
1780224373.9088652,1.0,0.25,4628.23828125,8190.421875
1780224374.9097216,0.0,0.0,4628.23828125,8190.421875
1780224375.9229789,158.3,39.575,4632.2890625,8190.421875
1780224376.9237301,128.0,32.0,4636.51953125,8190.421875
1780224377.9246118,0.0,0.0,4636.453125,8190.421875
1780224378.9303372,2.0,0.5,4632.25390625,8190.421875
1780224379.9352975,0.0,0.0,4632.25390625,8190.421875
1780224380.9383626,118.9,29.725,4632.83984375,8190.421875
1780224381.9396434,130.9,32.725,4633.921875,8190.421875
1780224382.940212,1.0,0.25,4633.921875,8190.421875
1780224383.9438438,1.0,0.25,4633.921875,8190.421875
1780224384.9449556,1.0,0.25,4633.921875,8190.421875
1780224385.9458795,129.0,32.25,4634.49609375,8190.421875
1780224386.9475176,100.9,25.225,4634.85546875,8190.421875
1780224387.948923,0.0,0.0,4634.85546875,8190.421875
1780224388.952428,1.0,0.25,4634.78515625,8190.421875
1780224389.9551227,1.0,0.25,4634.78515625,8190.421875
1780224390.9605086,149.9,37.475,4634.4140625,8190.421875
1780224391.9660618,86.7,21.675,4634.72265625,8190.421875
1780224392.9714293,49.0,12.25,4634.984375,8190.421875
1780224393.9776404,0.0,0.0,4634.984375,8190.421875
1780224394.9799798,1.0,0.25,4634.984375,8190.421875
1780224395.9984412,109.2,27.3,4635.55859375,8190.421875
1780224397.00019,114.9,28.725,4636.515625,8190.421875
1780224398.0040436,0.0,0.0,4636.515625,8190.421875
1780224399.006321,2.0,0.5,4636.515625,8190.421875
1780224400.007287,0.0,0.0,4636.515625,8190.421875
1780224401.0093787,110.8,27.7,4636.90625,8190.421875
1780224402.010476,91.9,22.975,4637.6328125,8190.421875
1780224403.0112162,1.0,0.25,4637.6328125,8190.421875
1780224404.0128386,1.0,0.25,4637.6328125,8190.421875
1780224405.0154083,1.0,0.25,4637.67578125,8190.421875
1780224406.0182042,170.9,42.725,4639.47265625,8190.421875
1780224407.0213997,154.9,38.725,4639.99609375,8190.421875
1780224408.0263088,8.0,2.0,4639.99609375,8190.421875
1780224409.0274932,1.0,0.25,4639.99609375,8190.421875
1780224410.0303996,2.0,0.5,4640.0,8190.45703125
1780224411.0323114,138.9,34.725,4640.26171875,8190.421875
1780224412.0375361,74.9,18.725,4640.44921875,8190.421875
1780224413.0390027,2.0,0.5,4640.44921875,8190.421875
1780224414.0408554,0.0,0.0,4640.44921875,8190.421875
1780224415.045467,3.0,0.75,4640.515625,8190.421875
1780224416.0494556,122.6,30.65,4640.23828125,8190.421875
1780224417.0506666,39.0,9.75,4641.234375,8190.421875
1780224418.0524082,1.0,0.25,4641.234375,8190.421875
1780224419.0534127,0.0,0.0,4641.234375,8190.421875
1780224420.0547085,3.0,0.75,4641.296875,8190.421875
1780224421.0566006,130.8,32.7,4641.56640625,8190.421875
1780224422.0603917,48.9,12.225,4641.50390625,8190.421875
