timestamp,process_cpu_percent,system_relative_cpu,ram_rss_mb,ram_vms_mb
1778597787.7916703,0.0,0.0,3539.40625,6985.08984375
1778597788.7942498,1.0,0.25,3539.40625,6985.08984375
1778597789.7958393,1.0,0.25,3539.40625,6985.08984375
1778597790.8150024,195.3,48.825,3542.46484375,6985.08984375
1778597791.8177974,104.9,26.225,3556.94921875,7128.09375
1778597792.8227336,0.0,0.0,3556.94921875,7128.09375
1778597793.828128,1.0,0.25,3556.94921875,7128.09375
1778597794.8303838,0.0,0.0,3556.94921875,7128.09375
1778597795.8345728,201.2,50.3,3558.21875,7129.265625
1778597796.837,89.8,22.45,3558.890625,7129.265625
1778597797.8391547,0.0,0.0,3558.890625,7129.265625
1778597798.8436708,0.0,0.0,3558.890625,7129.265625
1778597799.8468728,1.0,0.25,3558.890625,7129.265625
1778597800.8622482,200.1,50.025,3559.90234375,7129.265625
1778597801.8637547,30.0,7.5,3560.2890625,7129.265625
1778597802.8659031,1.0,0.25,3560.2890625,7129.265625
1778597803.8750062,1.0,0.25,3560.2890625,7129.265625
1778597804.8776648,0.0,0.0,3560.2890625,7129.265625
1778597805.878589,199.9,49.975,3562.609375,7131.265625
1778597806.8791108,1.0,0.25,3562.671875,7131.265625
1778597807.8804398,1.0,0.25,3562.671875,7131.265625
1778597808.880822,0.0,0.0,3562.671875,7131.265625
1778597809.884457,0.0,0.0,3562.671875,7131.265625
1778597810.886393,175.7,43.925,3564.25,7131.265625
1778597811.888637,12.0,3.0,3564.33203125,7131.265625
1778597812.8898594,1.0,0.25,3564.33203125,7131.265625
1778597813.890617,0.0,0.0,3564.33203125,7131.265625
1778597814.8918698,0.0,0.0,3564.33203125,7131.265625
1778597815.894155,183.7,45.925,3565.77734375,7131.265625
1778597816.895456,0.0,0.0,3565.77734375,7131.265625
1778597817.903815,1.0,0.25,3565.77734375,7131.265625
1778597818.9088483,0.0,0.0,3565.77734375,7131.265625
1778597819.9095879,0.0,0.0,3565.77734375,7131.265625
1778597820.9114826,186.7,46.675,3566.83203125,7131.265625
1778597821.911944,0.0,0.0,3566.8359375,7131.265625
1778597822.9127662,1.0,0.25,3566.8359375,7131.265625
1778597823.9136825,0.0,0.0,3566.8359375,7131.265625
1778597824.9146311,0.0,0.0,3566.7734375,7131.265625
1778597825.9153137,161.9,40.475,3567.3671875,7131.265625
1778597826.9187396,0.0,0.0,3567.3671875,7131.265625
1778597827.9203138,1.0,0.25,3567.3671875,7131.265625
1778597828.920738,0.0,0.0,3567.109375,7131.265625
1778597829.9222233,1.0,0.25,3566.44140625,7131.265625
1778597830.9227657,159.0,39.75,3567.953125,7131.265625
1778597831.924381,2.0,0.5,3567.953125,7131.265625
1778597832.9285989,0.0,0.0,3567.953125,7131.265625
1778597833.930465,0.0,0.0,3567.953125,7131.265625
1778597834.9317262,1.0,0.25,3567.953125,7131.265625
1778597835.9360387,166.4,41.6,3571.75390625,7131.265625
1778597836.93671,0.0,0.0,3571.75390625,7131.265625
1778597837.941468,0.0,0.0,3571.75390625,7131.265625
1778597838.9453006,1.0,0.25,3571.75390625,7131.265625
1778597839.9465442,0.0,0.0,3571.75390625,7131.265625
1778597840.947549,146.9,36.725,3575.46484375,7131.265625
